pupilSize,time_in_ms,time_corrected
6193.0,1100003,0
6186.0,1100005,2
6185.0,1100007,4
6190.0,1100009,6
6200.0,1100011,8
6201.0,1100013,10
6191.0,1100015,12
6180.0,1100017,14
6182.0,1100019,16
6186.0,1100021,18
6186.0,1100023,20
6190.0,1100025,22
6178.0,1100027,24
6173.0,1100029,26
6170.0,1100031,28
6161.0,1100033,30
6161.0,1100035,32
6161.0,1100037,34
6161.0,1100039,36
6162.0,1100041,38
6165.0,1100043,40
6149.0,1100045,42
6131.0,1100047,44
6139.0,1100049,46
6150.0,1100051,48
6152.0,1100053,50
6151.0,1100055,52
6148.0,1100057,54
6146.0,1100059,56
6147.0,1100061,58
6151.0,1100063,60
6150.0,1100065,62
6163.0,1100067,64
6156.0,1100069,66
6151.0,1100071,68
6147.0,1100073,70
6138.0,1100075,72
6135.0,1100077,74
6128.0,1100079,76
6126.0,1100081,78
6122.0,1100083,80
6125.0,1100085,82
6130.0,1100087,84
6132.0,1100089,86
6132.0,1100091,88
6132.0,1100093,90
6139.0,1100095,92
6160.0,1100097,94
6153.0,1100099,96
6135.0,1100101,98
6114.0,1100103,100
6112.0,1100105,102
6119.0,1100107,104
6117.0,1100109,106
6108.0,1100111,108
6109.0,1100113,110
6109.0,1100115,112
6112.0,1100117,114
6114.0,1100119,116
6112.0,1100121,118
6111.0,1100123,120
6121.0,1100125,122
6101.0,1100127,124
6096.0,1100129,126
6097.0,1100131,128
6099.0,1100133,130
6099.0,1100135,132
6102.0,1100137,134
6101.0,1100139,136
6103.0,1100141,138
6098.0,1100143,140
6098.0,1100145,142
6100.0,1100147,144
6111.0,1100149,146
6112.0,1100151,148
6104.0,1100153,150
6086.0,1100155,152
6093.0,1100157,154
6093.0,1100159,156
6099.0,1100161,158
6098.0,1100163,160
6111.0,1100165,162
6121.0,1100167,164
6119.0,1100169,166
6116.0,1100171,168
6114.0,1100173,170
6113.0,1100175,172
6109.0,1100177,174
6099.0,1100179,176
6098.0,1100181,178
6101.0,1100183,180
6104.0,1100185,182
6109.0,1100187,184
6115.0,1100189,186
6121.0,1100191,188
6119.0,1100193,190
6111.0,1100195,192
6113.0,1100197,194
6124.0,1100199,196
6118.0,1100201,198
6111.0,1100203,200
6121.0,1100205,202
6136.0,1100207,204
6120.0,1100209,206
6115.0,1100211,208
6117.0,1100213,210
6138.0,1100215,212
