pupilSize,time_in_ms,time_corrected
2089.0,1795183,0
2085.0,1795185,2
2087.0,1795187,4
2088.0,1795189,6
2088.0,1795191,8
2088.0,1795193,10
2087.0,1795195,12
2089.0,1795197,14
2091.0,1795199,16
2089.0,1795201,18
2084.0,1795203,20
2085.0,1795205,22
2087.0,1795207,24
2086.0,1795209,26
2082.0,1795211,28
2078.0,1795213,30
2079.0,1795215,32
2079.0,1795217,34
2080.0,1795219,36
2080.0,1795221,38
2082.0,1795223,40
2083.0,1795225,42
2080.0,1795227,44
2078.0,1795229,46
2078.0,1795231,48
2078.0,1795233,50
2078.0,1795235,52
2080.0,1795237,54
2078.0,1795239,56
2070.0,1795241,58
2075.0,1795243,60
2078.0,1795245,62
2076.0,1795247,64
2076.0,1795249,66
2076.0,1795251,68
2077.0,1795253,70
2077.0,1795255,72
2077.0,1795257,74
2077.0,1795259,76
2077.0,1795261,78
2077.0,1795263,80
2077.0,1795265,82
2075.0,1795267,84
2064.0,1795269,86
2069.0,1795271,88
2072.0,1795273,90
2072.0,1795275,92
2079.0,1795277,94
2081.0,1795279,96
2071.0,1795281,98
2069.0,1795283,100
2076.0,1795285,102
2077.0,1795287,104
2074.0,1795289,106
2070.0,1795291,108
2073.0,1795293,110
2077.0,1795295,112
2075.0,1795297,114
2070.0,1795299,116
2068.0,1795301,118
2068.0,1795303,120
2069.0,1795305,122
2070.0,1795307,124
2069.0,1795309,126
2070.0,1795311,128
2071.0,1795313,130
2070.0,1795315,132
2066.0,1795317,134
2066.0,1795319,136
2067.0,1795321,138
2064.0,1795323,140
2066.0,1795325,142
2067.0,1795327,144
2067.0,1795329,146
2068.0,1795331,148
2069.0,1795333,150
2068.0,1795335,152
2064.0,1795337,154
2059.0,1795339,156
2060.0,1795341,158
2067.0,1795343,160
2066.0,1795345,162
2064.0,1795347,164
2063.0,1795349,166
2068.0,1795351,168
2065.0,1795353,170
2060.0,1795355,172
2067.0,1795357,174
2066.0,1795359,176
2061.0,1795361,178
2066.0,1795363,180
2070.0,1795365,182
2069.0,1795367,184
2067.0,1795369,186
2066.0,1795371,188
2066.0,1795373,190
2068.0,1795375,192
2072.0,1795377,194
2071.0,1795379,196
2066.0,1795381,198
2063.0,1795383,200
2065.0,1795385,202
2073.0,1795387,204
2068.0,1795389,206
2062.0,1795391,208
2060.0,1795393,210
2059.0,1795395,212
2060.0,1795397,214
2060.0,1795399,216
2058.0,1795401,218
2058.0,1795403,220
2061.0,1795405,222
2064.0,1795407,224
2065.0,1795409,226
2066.0,1795411,228
2058.0,1795413,230
2060.0,1795415,232
2064.0,1795417,234
2063.0,1795419,236
2063.0,1795421,238
2064.0,1795423,240
2064.0,1795425,242
2057.0,1795427,244
2051.0,1795429,246
2055.0,1795431,248
2063.0,1795433,250
2065.0,1795435,252
2063.0,1795437,254
2060.0,1795439,256
2061.0,1795441,258
2061.0,1795443,260
2059.0,1795445,262
2058.0,1795447,264
2057.0,1795449,266
2057.0,1795451,268
2057.0,1795453,270
2056.0,1795455,272
2055.0,1795457,274
2053.0,1795459,276
2051.0,1795461,278
2053.0,1795463,280
2058.0,1795465,282
2057.0,1795467,284
2058.0,1795469,286
2060.0,1795471,288
2058.0,1795473,290
2051.0,1795475,292
2048.0,1795477,294
2051.0,1795479,296
2052.0,1795481,298
2050.0,1795483,300
2048.0,1795485,302
2048.0,1795487,304
2050.0,1795489,306
2056.0,1795491,308
2055.0,1795493,310
2058.0,1795495,312
2059.0,1795497,314
2056.0,1795499,316
2057.0,1795501,318
2059.0,1795503,320
2060.0,1795505,322
2065.0,1795507,324
2069.0,1795509,326
2072.0,1795511,328
2072.0,1795513,330
2065.0,1795515,332
