pupilSize,time_in_ms,time_corrected
,9042540,0
,9042542,2
,9042544,4
,9042546,6
,9042548,8
,9042550,10
,9042552,12
,9042554,14
,9042556,16
,9042558,18
,9042560,20
,9042562,22
,9042564,24
,9042566,26
,9042568,28
,9042570,30
,9042572,32
,9042574,34
,9042576,36
,9042578,38
,9042580,40
,9042582,42
,9042584,44
,9042586,46
,9042588,48
,9042590,50
,9042592,52
,9042594,54
,9042596,56
,9042598,58
,9042600,60
,9042602,62
,9042604,64
,9042606,66
,9042608,68
,9042610,70
,9042612,72
,9042614,74
,9042616,76
,9042618,78
,9042620,80
,9042622,82
,9042624,84
,9042626,86
,9042628,88
,9042630,90
,9042632,92
,9042634,94
,9042636,96
,9042638,98
,9042640,100
,9042642,102
,9042644,104
,9042646,106
,9042648,108
,9042650,110
,9042652,112
,9042654,114
,9042656,116
,9042658,118
,9042660,120
,9042662,122
,9042664,124
,9042666,126
,9042668,128
,9042670,130
,9042672,132
,9042674,134
,9042676,136
,9042678,138
,9042680,140
,9042682,142
,9042684,144
,9042686,146
,9042688,148
,9042690,150
,9042692,152
2372.0,9042694,154
2268.0,9042696,156
2209.0,9042698,158
2274.0,9042700,160
3234.0,9042702,162
4180.0,9042704,164
4209.0,9042706,166
4307.0,9042708,168
4422.0,9042710,170
4496.0,9042712,172
4575.0,9042714,174
4710.0,9042716,176
4828.0,9042718,178
4909.0,9042720,180
4938.0,9042722,182
4894.0,9042724,184
4901.0,9042726,186
4919.0,9042728,188
4931.0,9042730,190
4938.0,9042732,192
4928.0,9042734,194
4925.0,9042736,196
4929.0,9042738,198
4926.0,9042740,200
4921.0,9042742,202
4920.0,9042744,204
4918.0,9042746,206
4924.0,9042748,208
4933.0,9042750,210
4936.0,9042752,212
4926.0,9042754,214
4920.0,9042756,216
4911.0,9042758,218
4884.0,9042760,220
4888.0,9042762,222
4904.0,9042764,224
4904.0,9042766,226
4908.0,9042768,228
4910.0,9042770,230
4904.0,9042772,232
4905.0,9042774,234
4907.0,9042776,236
4907.0,9042778,238
4899.0,9042780,240
4906.0,9042782,242
4899.0,9042784,244
4900.0,9042786,246
4919.0,9042788,248
4913.0,9042790,250
4899.0,9042792,252
4909.0,9042794,254
4906.0,9042796,256
4909.0,9042798,258
4910.0,9042800,260
4913.0,9042802,262
4919.0,9042804,264
4925.0,9042806,266
4930.0,9042808,268
4931.0,9042810,270
4925.0,9042812,272
4913.0,9042814,274
4912.0,9042816,276
4918.0,9042818,278
4916.0,9042820,280
4909.0,9042822,282
4917.0,9042824,284
4925.0,9042826,286
4926.0,9042828,288
4924.0,9042830,290
4918.0,9042832,292
4917.0,9042834,294
4923.0,9042836,296
4926.0,9042838,298
4931.0,9042840,300
4922.0,9042842,302
4922.0,9042844,304
4931.0,9042846,306
4933.0,9042848,308
4920.0,9042850,310
4911.0,9042852,312
4915.0,9042854,314
4923.0,9042856,316
4949.0,9042858,318
4935.0,9042860,320
4937.0,9042862,322
4941.0,9042864,324
4935.0,9042866,326
4932.0,9042868,328
4947.0,9042870,330
4939.0,9042872,332
4938.0,9042874,334
4938.0,9042876,336
4940.0,9042878,338
4940.0,9042880,340
4946.0,9042882,342
4956.0,9042884,344
4955.0,9042886,346
4954.0,9042888,348
4954.0,9042890,350
4967.0,9042892,352
4971.0,9042894,354
4969.0,9042896,356
4970.0,9042898,358
4971.0,9042900,360
4958.0,9042902,362
4968.0,9042904,364
4970.0,9042906,366
4965.0,9042908,368
4960.0,9042910,370
4960.0,9042912,372
4973.0,9042914,374
4969.0,9042916,376
4967.0,9042918,378
4973.0,9042920,380
4965.0,9042922,382
4991.0,9042924,384
4992.0,9042926,386
4988.0,9042928,388
4991.0,9042930,390
4987.0,9042932,392
4980.0,9042934,394
4981.0,9042936,396
4979.0,9042938,398
4984.0,9042940,400
5000.0,9042942,402
5006.0,9042944,404
5008.0,9042946,406
5014.0,9042948,408
5025.0,9042950,410
5022.0,9042952,412
5016.0,9042954,414
5009.0,9042956,416
5010.0,9042958,418
5015.0,9042960,420
5013.0,9042962,422
5011.0,9042964,424
5011.0,9042966,426
5010.0,9042968,428
5013.0,9042970,430
5015.0,9042972,432
5022.0,9042974,434
5024.0,9042976,436
5022.0,9042978,438
5028.0,9042980,440
5054.0,9042982,442
5058.0,9042984,444
5052.0,9042986,446
5039.0,9042988,448
5036.0,9042990,450
5044.0,9042992,452
5049.0,9042994,454
5045.0,9042996,456
5044.0,9042998,458
5036.0,9043000,460
5048.0,9043002,462
5054.0,9043004,464
5059.0,9043006,466
5070.0,9043008,468
5053.0,9043010,470
5063.0,9043012,472
5075.0,9043014,474
5074.0,9043016,476
5066.0,9043018,478
5069.0,9043020,480
5086.0,9043022,482
5090.0,9043024,484
5083.0,9043026,486
5076.0,9043028,488
5092.0,9043030,490
5092.0,9043032,492
5086.0,9043034,494
5091.0,9043036,496
5104.0,9043038,498
5112.0,9043040,500
5106.0,9043042,502
5089.0,9043044,504
5091.0,9043046,506
5106.0,9043048,508
5104.0,9043050,510
5098.0,9043052,512
5092.0,9043054,514
5093.0,9043056,516
5104.0,9043058,518
5115.0,9043060,520
5120.0,9043062,522
5124.0,9043064,524
5129.0,9043066,526
5129.0,9043068,528
5115.0,9043070,530
5109.0,9043072,532
5109.0,9043074,534
5117.0,9043076,536
5123.0,9043078,538
5128.0,9043080,540
5135.0,9043082,542
5137.0,9043084,544
5144.0,9043086,546
5145.0,9043088,548
5143.0,9043090,550
5142.0,9043092,552
5135.0,9043094,554
5138.0,9043096,556
5147.0,9043098,558
5140.0,9043100,560
5134.0,9043102,562
5140.0,9043104,564
5144.0,9043106,566
5145.0,9043108,568
5147.0,9043110,570
5153.0,9043112,572
5157.0,9043114,574
5158.0,9043116,576
5159.0,9043118,578
5159.0,9043120,580
5156.0,9043122,582
5160.0,9043124,584
5162.0,9043126,586
5165.0,9043128,588
5165.0,9043130,590
5160.0,9043132,592
5157.0,9043134,594
5158.0,9043136,596
5165.0,9043138,598
5184.0,9043140,600
5179.0,9043142,602
5171.0,9043144,604
5171.0,9043146,606
5166.0,9043148,608
5162.0,9043150,610
5159.0,9043152,612
5155.0,9043154,614
5152.0,9043156,616
5158.0,9043158,618
5161.0,9043160,620
5155.0,9043162,622
5157.0,9043164,624
5156.0,9043166,626
5161.0,9043168,628
5169.0,9043170,630
5172.0,9043172,632
5176.0,9043174,634
5171.0,9043176,636
5164.0,9043178,638
5161.0,9043180,640
5159.0,9043182,642
5160.0,9043184,644
5160.0,9043186,646
5172.0,9043188,648
5187.0,9043190,650
5185.0,9043192,652
5182.0,9043194,654
5180.0,9043196,656
5179.0,9043198,658
5179.0,9043200,660
5172.0,9043202,662
5175.0,9043204,664
5169.0,9043206,666
5158.0,9043208,668
5160.0,9043210,670
5160.0,9043212,672
5164.0,9043214,674
5167.0,9043216,676
5168.0,9043218,678
5167.0,9043220,680
5176.0,9043222,682
5181.0,9043224,684
5178.0,9043226,686
5177.0,9043228,688
5178.0,9043230,690
5175.0,9043232,692
5166.0,9043234,694
5160.0,9043236,696
5157.0,9043238,698
5164.0,9043240,700
5168.0,9043242,702
5166.0,9043244,704
5169.0,9043246,706
5177.0,9043248,708
5189.0,9043250,710
5183.0,9043252,712
5184.0,9043254,714
5178.0,9043256,716
5173.0,9043258,718
5187.0,9043260,720
5185.0,9043262,722
5179.0,9043264,724
5178.0,9043266,726
5177.0,9043268,728
5170.0,9043270,730
5169.0,9043272,732
5175.0,9043274,734
5173.0,9043276,736
5174.0,9043278,738
5173.0,9043280,740
5169.0,9043282,742
5168.0,9043284,744
5169.0,9043286,746
5173.0,9043288,748
5173.0,9043290,750
5179.0,9043292,752
5182.0,9043294,754
5180.0,9043296,756
5177.0,9043298,758
5169.0,9043300,760
5167.0,9043302,762
5152.0,9043304,764
5140.0,9043306,766
5164.0,9043308,768
5174.0,9043310,770
5160.0,9043312,772
5140.0,9043314,774
5138.0,9043316,776
5152.0,9043318,778
5170.0,9043320,780
5175.0,9043322,782
5165.0,9043324,784
5158.0,9043326,786
5153.0,9043328,788
5151.0,9043330,790
5153.0,9043332,792
5153.0,9043334,794
5151.0,9043336,796
5149.0,9043338,798
5151.0,9043340,800
5155.0,9043342,802
5156.0,9043344,804
5145.0,9043346,806
5147.0,9043348,808
5162.0,9043350,810
5148.0,9043352,812
5140.0,9043354,814
5126.0,9043356,816
5125.0,9043358,818
5131.0,9043360,820
5136.0,9043362,822
5150.0,9043364,824
5149.0,9043366,826
5146.0,9043368,828
5141.0,9043370,830
5137.0,9043372,832
5136.0,9043374,834
5142.0,9043376,836
5137.0,9043378,838
5135.0,9043380,840
5134.0,9043382,842
5112.0,9043384,844
5121.0,9043386,846
5132.0,9043388,848
5129.0,9043390,850
5130.0,9043392,852
5133.0,9043394,854
5142.0,9043396,856
5145.0,9043398,858
5138.0,9043400,860
5138.0,9043402,862
5138.0,9043404,864
5138.0,9043406,866
5138.0,9043408,868
5139.0,9043410,870
5137.0,9043412,872
5134.0,9043414,874
5126.0,9043416,876
5121.0,9043418,878
5121.0,9043420,880
5118.0,9043422,882
5115.0,9043424,884
5114.0,9043426,886
5127.0,9043428,888
5134.0,9043430,890
5129.0,9043432,892
5133.0,9043434,894
5136.0,9043436,896
5136.0,9043438,898
5132.0,9043440,900
5129.0,9043442,902
5120.0,9043444,904
5127.0,9043446,906
5126.0,9043448,908
5127.0,9043450,910
5128.0,9043452,912
5113.0,9043454,914
5098.0,9043456,916
5102.0,9043458,918
5123.0,9043460,920
5115.0,9043462,922
5110.0,9043464,924
5117.0,9043466,926
5123.0,9043468,928
5124.0,9043470,930
5118.0,9043472,932
5102.0,9043474,934
5100.0,9043476,936
5125.0,9043478,938
5128.0,9043480,940
5108.0,9043482,942
5103.0,9043484,944
5112.0,9043486,946
5119.0,9043488,948
5115.0,9043490,950
5113.0,9043492,952
5108.0,9043494,954
5111.0,9043496,956
5114.0,9043498,958
5092.0,9043500,960
5089.0,9043502,962
5101.0,9043504,964
5093.0,9043506,966
5089.0,9043508,968
5088.0,9043510,970
5090.0,9043512,972
5086.0,9043514,974
5096.0,9043516,976
5090.0,9043518,978
5079.0,9043520,980
5083.0,9043522,982
5076.0,9043524,984
5071.0,9043526,986
5066.0,9043528,988
5083.0,9043530,990
5096.0,9043532,992
5087.0,9043534,994
5090.0,9043536,996
5092.0,9043538,998
5088.0,9043540,1000
5081.0,9043542,1002
5085.0,9043544,1004
5089.0,9043546,1006
5081.0,9043548,1008
5079.0,9043550,1010
5075.0,9043552,1012
5069.0,9043554,1014
5085.0,9043556,1016
5091.0,9043558,1018
5078.0,9043560,1020
5065.0,9043562,1022
5065.0,9043564,1024
5063.0,9043566,1026
5059.0,9043568,1028
5070.0,9043570,1030
5073.0,9043572,1032
5071.0,9043574,1034
5061.0,9043576,1036
5051.0,9043578,1038
5052.0,9043580,1040
5055.0,9043582,1042
5063.0,9043584,1044
5076.0,9043586,1046
5071.0,9043588,1048
5059.0,9043590,1050
5058.0,9043592,1052
5058.0,9043594,1054
5056.0,9043596,1056
5061.0,9043598,1058
5073.0,9043600,1060
5074.0,9043602,1062
5070.0,9043604,1064
5066.0,9043606,1066
5066.0,9043608,1068
5069.0,9043610,1070
5059.0,9043612,1072
5050.0,9043614,1074
5062.0,9043616,1076
5054.0,9043618,1078
5049.0,9043620,1080
5049.0,9043622,1082
5051.0,9043624,1084
5057.0,9043626,1086
5057.0,9043628,1088
5060.0,9043630,1090
5057.0,9043632,1092
5055.0,9043634,1094
5062.0,9043636,1096
5063.0,9043638,1098
5056.0,9043640,1100
5058.0,9043642,1102
5068.0,9043644,1104
5070.0,9043646,1106
5070.0,9043648,1108
5073.0,9043650,1110
5073.0,9043652,1112
5066.0,9043654,1114
5059.0,9043656,1116
5047.0,9043658,1118
5045.0,9043660,1120
5059.0,9043662,1122
5068.0,9043664,1124
5076.0,9043666,1126
5076.0,9043668,1128
5069.0,9043670,1130
5053.0,9043672,1132
5049.0,9043674,1134
5065.0,9043676,1136
5071.0,9043678,1138
5058.0,9043680,1140
5061.0,9043682,1142
5074.0,9043684,1144
5091.0,9043686,1146
5076.0,9043688,1148
5059.0,9043690,1150
5054.0,9043692,1152
5039.0,9043694,1154
5038.0,9043696,1156
5040.0,9043698,1158
5040.0,9043700,1160
5052.0,9043702,1162
5067.0,9043704,1164
5067.0,9043706,1166
5064.0,9043708,1168
5063.0,9043710,1170
5070.0,9043712,1172
5066.0,9043714,1174
5059.0,9043716,1176
5072.0,9043718,1178
5072.0,9043720,1180
5052.0,9043722,1182
5051.0,9043724,1184
5050.0,9043726,1186
5046.0,9043728,1188
5050.0,9043730,1190
5057.0,9043732,1192
5058.0,9043734,1194
5055.0,9043736,1196
5046.0,9043738,1198
5050.0,9043740,1200
5054.0,9043742,1202
5052.0,9043744,1204
5064.0,9043746,1206
5080.0,9043748,1208
5079.0,9043750,1210
5078.0,9043752,1212
5076.0,9043754,1214
5068.0,9043756,1216
5067.0,9043758,1218
5059.0,9043760,1220
5057.0,9043762,1222
5065.0,9043764,1224
5063.0,9043766,1226
5062.0,9043768,1228
5058.0,9043770,1230
5068.0,9043772,1232
5078.0,9043774,1234
5081.0,9043776,1236
5075.0,9043778,1238
5061.0,9043780,1240
5062.0,9043782,1242
5072.0,9043784,1244
5077.0,9043786,1246
5070.0,9043788,1248
5072.0,9043790,1250
5072.0,9043792,1252
5083.0,9043794,1254
5075.0,9043796,1256
5076.0,9043798,1258
5090.0,9043800,1260
5069.0,9043802,1262
5079.0,9043804,1264
5076.0,9043806,1266
5090.0,9043808,1268
5102.0,9043810,1270
5094.0,9043812,1272
5076.0,9043814,1274
5077.0,9043816,1276
5085.0,9043818,1278
5092.0,9043820,1280
5091.0,9043822,1282
5089.0,9043824,1284
5089.0,9043826,1286
5095.0,9043828,1288
5091.0,9043830,1290
5089.0,9043832,1292
5098.0,9043834,1294
5103.0,9043836,1296
5100.0,9043838,1298
5099.0,9043840,1300
5118.0,9043842,1302
5110.0,9043844,1304
5104.0,9043846,1306
5108.0,9043848,1308
5109.0,9043850,1310
5105.0,9043852,1312
5103.0,9043854,1314
5108.0,9043856,1316
5111.0,9043858,1318
5115.0,9043860,1320
5108.0,9043862,1322
5104.0,9043864,1324
5103.0,9043866,1326
5109.0,9043868,1328
5115.0,9043870,1330
5121.0,9043872,1332
5127.0,9043874,1334
5124.0,9043876,1336
5124.0,9043878,1338
5127.0,9043880,1340
5128.0,9043882,1342
5127.0,9043884,1344
5129.0,9043886,1346
5124.0,9043888,1348
5124.0,9043890,1350
5123.0,9043892,1352
5121.0,9043894,1354
5122.0,9043896,1356
5129.0,9043898,1358
5150.0,9043900,1360
5144.0,9043902,1362
5139.0,9043904,1364
5133.0,9043906,1366
5135.0,9043908,1368
5144.0,9043910,1370
5130.0,9043912,1372
5123.0,9043914,1374
5127.0,9043916,1376
5118.0,9043918,1378
5133.0,9043920,1380
5138.0,9043922,1382
5139.0,9043924,1384
5143.0,9043926,1386
5144.0,9043928,1388
5162.0,9043930,1390
5151.0,9043932,1392
5137.0,9043934,1394
5144.0,9043936,1396
5148.0,9043938,1398
5146.0,9043940,1400
5133.0,9043942,1402
5127.0,9043944,1404
5139.0,9043946,1406
5141.0,9043948,1408
5139.0,9043950,1410
5147.0,9043952,1412
5167.0,9043954,1414
5169.0,9043956,1416
5153.0,9043958,1418
5165.0,9043960,1420
5157.0,9043962,1422
5161.0,9043964,1424
5168.0,9043966,1426
5167.0,9043968,1428
5171.0,9043970,1430
5173.0,9043972,1432
5166.0,9043974,1434
5162.0,9043976,1436
5157.0,9043978,1438
5153.0,9043980,1440
5159.0,9043982,1442
5168.0,9043984,1444
5183.0,9043986,1446
5188.0,9043988,1448
5171.0,9043990,1450
5166.0,9043992,1452
5178.0,9043994,1454
5179.0,9043996,1456
5177.0,9043998,1458
5176.0,9044000,1460
5175.0,9044002,1462
5184.0,9044004,1464
5193.0,9044006,1466
5199.0,9044008,1468
5204.0,9044010,1470
5191.0,9044012,1472
5181.0,9044014,1474
5185.0,9044016,1476
5188.0,9044018,1478
5191.0,9044020,1480
5213.0,9044022,1482
5211.0,9044024,1484
5200.0,9044026,1486
