pupilSize,time_in_ms,time_corrected
1655.0,7598007,0
1655.0,7598009,2
1652.0,7598011,4
1652.0,7598013,6
1651.0,7598015,8
1652.0,7598017,10
1653.0,7598019,12
1653.0,7598021,14
1653.0,7598023,16
1653.0,7598025,18
1651.0,7598027,20
1654.0,7598029,22
1657.0,7598031,24
1651.0,7598033,26
1650.0,7598035,28
1650.0,7598037,30
1648.0,7598039,32
1649.0,7598041,34
1650.0,7598043,36
1648.0,7598045,38
1646.0,7598047,40
1651.0,7598049,42
1654.0,7598051,44
1649.0,7598053,46
1643.0,7598055,48
1640.0,7598057,50
1645.0,7598059,52
1646.0,7598061,54
1644.0,7598063,56
1641.0,7598065,58
1644.0,7598067,60
1645.0,7598069,62
1642.0,7598071,64
1642.0,7598073,66
1643.0,7598075,68
1639.0,7598077,70
1638.0,7598079,72
1641.0,7598081,74
1645.0,7598083,76
1647.0,7598085,78
1645.0,7598087,80
1642.0,7598089,82
1642.0,7598091,84
1646.0,7598093,86
1643.0,7598095,88
1642.0,7598097,90
1643.0,7598099,92
1641.0,7598101,94
1640.0,7598103,96
1638.0,7598105,98
1636.0,7598107,100
1638.0,7598109,102
1642.0,7598111,104
1642.0,7598113,106
1638.0,7598115,108
1636.0,7598117,110
1634.0,7598119,112
1635.0,7598121,114
1633.0,7598123,116
1634.0,7598125,118
1637.0,7598127,120
1641.0,7598129,122
1644.0,7598131,124
1641.0,7598133,126
1642.0,7598135,128
1642.0,7598137,130
1644.0,7598139,132
1638.0,7598141,134
1632.0,7598143,136
1631.0,7598145,138
1630.0,7598147,140
1628.0,7598149,142
1629.0,7598151,144
1627.0,7598153,146
1621.0,7598155,148
1621.0,7598157,150
1620.0,7598159,152
1621.0,7598161,154
1626.0,7598163,156
1627.0,7598165,158
1623.0,7598167,160
1621.0,7598169,162
1625.0,7598171,164
1623.0,7598173,166
1619.0,7598175,168
1620.0,7598177,170
1623.0,7598179,172
1622.0,7598181,174
1622.0,7598183,176
1620.0,7598185,178
1620.0,7598187,180
1620.0,7598189,182
1618.0,7598191,184
1618.0,7598193,186
1617.0,7598195,188
1620.0,7598197,190
1619.0,7598199,192
1616.0,7598201,194
1618.0,7598203,196
1619.0,7598205,198
1619.0,7598207,200
1620.0,7598209,202
1623.0,7598211,204
1623.0,7598213,206
1623.0,7598215,208
1621.0,7598217,210
1618.0,7598219,212
1617.0,7598221,214
1613.0,7598223,216
1617.0,7598225,218
1619.0,7598227,220
1618.0,7598229,222
1615.0,7598231,224
1617.0,7598233,226
1619.0,7598235,228
1616.0,7598237,230
1620.0,7598239,232
1623.0,7598241,234
1623.0,7598243,236
1623.0,7598245,238
1622.0,7598247,240
1619.0,7598249,242
1618.0,7598251,244
1616.0,7598253,246
1612.0,7598255,248
1611.0,7598257,250
1615.0,7598259,252
1618.0,7598261,254
1617.0,7598263,256
1614.0,7598265,258
1612.0,7598267,260
1612.0,7598269,262
1613.0,7598271,264
1612.0,7598273,266
1611.0,7598275,268
1611.0,7598277,270
1610.0,7598279,272
1610.0,7598281,274
1609.0,7598283,276
1608.0,7598285,278
1608.0,7598287,280
1609.0,7598289,282
1610.0,7598291,284
1610.0,7598293,286
1610.0,7598295,288
1609.0,7598297,290
1607.0,7598299,292
1608.0,7598301,294
1609.0,7598303,296
1609.0,7598305,298
1610.0,7598307,300
1607.0,7598309,302
1607.0,7598311,304
1608.0,7598313,306
1610.0,7598315,308
1612.0,7598317,310
1608.0,7598319,312
1603.0,7598321,314
1603.0,7598323,316
1604.0,7598325,318
1605.0,7598327,320
1606.0,7598329,322
1606.0,7598331,324
1605.0,7598333,326
1604.0,7598335,328
1603.0,7598337,330
1602.0,7598339,332
1601.0,7598341,334
1603.0,7598343,336
1608.0,7598345,338
1612.0,7598347,340
1607.0,7598349,342
1605.0,7598351,344
1604.0,7598353,346
1606.0,7598355,348
1605.0,7598357,350
1604.0,7598359,352
1604.0,7598361,354
1606.0,7598363,356
1608.0,7598365,358
1609.0,7598367,360
1618.0,7598369,362
1617.0,7598371,364
1608.0,7598373,366
1606.0,7598375,368
1606.0,7598377,370
1607.0,7598379,372
1611.0,7598381,374
1612.0,7598383,376
1611.0,7598385,378
1606.0,7598387,380
1603.0,7598389,382
1604.0,7598391,384
1608.0,7598393,386
1611.0,7598395,388
1605.0,7598397,390
1603.0,7598399,392
1602.0,7598401,394
1603.0,7598403,396
1610.0,7598405,398
1613.0,7598407,400
1614.0,7598409,402
1611.0,7598411,404
1607.0,7598413,406
1607.0,7598415,408
1608.0,7598417,410
1608.0,7598419,412
1608.0,7598421,414
1606.0,7598423,416
1605.0,7598425,418
1603.0,7598427,420
1602.0,7598429,422
1603.0,7598431,424
1602.0,7598433,426
1598.0,7598435,428
1600.0,7598437,430
1605.0,7598439,432
1604.0,7598441,434
1603.0,7598443,436
1604.0,7598445,438
1605.0,7598447,440
1606.0,7598449,442
1608.0,7598451,444
1603.0,7598453,446
1601.0,7598455,448
1600.0,7598457,450
1602.0,7598459,452
1602.0,7598461,454
1601.0,7598463,456
1601.0,7598465,458
1601.0,7598467,460
1602.0,7598469,462
1603.0,7598471,464
1604.0,7598473,466
1604.0,7598475,468
1600.0,7598477,470
1597.0,7598479,472
1594.0,7598481,474
1599.0,7598483,476
1600.0,7598485,478
1603.0,7598487,480
1606.0,7598489,482
1606.0,7598491,484
1606.0,7598493,486
1605.0,7598495,488
1600.0,7598497,490
1602.0,7598499,492
1605.0,7598501,494
1604.0,7598503,496
1602.0,7598505,498
1603.0,7598507,500
1604.0,7598509,502
1600.0,7598511,504
1598.0,7598513,506
1601.0,7598515,508
1603.0,7598517,510
1606.0,7598519,512
1607.0,7598521,514
1604.0,7598523,516
1603.0,7598525,518
1605.0,7598527,520
1605.0,7598529,522
1606.0,7598531,524
1604.0,7598533,526
