pupilSize,time_in_ms,time_corrected
,741555,0
,741557,2
,741559,4
,741561,6
,741563,8
,741565,10
,741567,12
,741569,14
,741571,16
,741573,18
,741575,20
,741577,22
,741579,24
,741581,26
,741583,28
,741585,30
,741587,32
,741589,34
,741591,36
,741593,38
,741595,40
,741597,42
,741599,44
,741601,46
,741603,48
,741605,50
,741607,52
,741609,54
,741611,56
,741613,58
,741615,60
,741617,62
,741619,64
,741621,66
,741623,68
,741625,70
,741627,72
,741629,74
,741631,76
,741633,78
,741635,80
,741637,82
,741639,84
,741641,86
,741643,88
,741645,90
,741647,92
,741649,94
,741651,96
,741653,98
,741655,100
,741657,102
,741659,104
,741661,106
,741663,108
,741665,110
,741667,112
,741669,114
,741671,116
,741673,118
,741675,120
,741677,122
,741679,124
,741681,126
,741683,128
,741685,130
,741687,132
,741689,134
,741691,136
,741693,138
,741695,140
,741697,142
,741699,144
,741701,146
,741703,148
,741705,150
,741707,152
,741709,154
,741711,156
,741713,158
,741715,160
,741717,162
,741719,164
,741721,166
,741723,168
,741725,170
,741727,172
,741729,174
,741731,176
,741733,178
,741735,180
,741737,182
,741739,184
,741741,186
,741743,188
,741745,190
,741747,192
,741749,194
,741751,196
,741753,198
,741755,200
,741757,202
,741759,204
,741761,206
,741763,208
,741765,210
,741767,212
,741769,214
,741771,216
,741773,218
,741775,220
,741777,222
,741779,224
,741781,226
,741783,228
,741785,230
,741787,232
,741789,234
,741791,236
,741793,238
,741795,240
,741797,242
,741799,244
,741801,246
,741803,248
,741805,250
,741807,252
,741809,254
,741811,256
,741813,258
,741815,260
,741817,262
,741819,264
,741821,266
,741823,268
,741825,270
,741827,272
,741829,274
,741831,276
,741833,278
,741835,280
,741837,282
,741839,284
,741841,286
,741843,288
,741845,290
,741847,292
,741849,294
,741851,296
,741853,298
,741855,300
,741857,302
,741859,304
,741861,306
1648.0,741863,308
1649.0,741865,310
1649.0,741867,312
1649.0,741869,314
1645.0,741871,316
1645.0,741873,318
1646.0,741875,320
1648.0,741877,322
1652.0,741879,324
1651.0,741881,326
1648.0,741883,328
1646.0,741885,330
1647.0,741887,332
1649.0,741889,334
1648.0,741891,336
1644.0,741893,338
1645.0,741895,340
1648.0,741897,342
1650.0,741899,344
1651.0,741901,346
1653.0,741903,348
1652.0,741905,350
1646.0,741907,352
1647.0,741909,354
1647.0,741911,356
1650.0,741913,358
1655.0,741915,360
1650.0,741917,362
1651.0,741919,364
1650.0,741921,366
1647.0,741923,368
1645.0,741925,370
1646.0,741927,372
1648.0,741929,374
1650.0,741931,376
1651.0,741933,378
1651.0,741935,380
1650.0,741937,382
1648.0,741939,384
1647.0,741941,386
1646.0,741943,388
1645.0,741945,390
1647.0,741947,392
1645.0,741949,394
1643.0,741951,396
1645.0,741953,398
1648.0,741955,400
1648.0,741957,402
1647.0,741959,404
1643.0,741961,406
1643.0,741963,408
1645.0,741965,410
1645.0,741967,412
1642.0,741969,414
1642.0,741971,416
1642.0,741973,418
1647.0,741975,420
1649.0,741977,422
1647.0,741979,424
1644.0,741981,426
1646.0,741983,428
1649.0,741985,430
1649.0,741987,432
1643.0,741989,434
1640.0,741991,436
1641.0,741993,438
1640.0,741995,440
1641.0,741997,442
1642.0,741999,444
1643.0,742001,446
1644.0,742003,448
1644.0,742005,450
1645.0,742007,452
1648.0,742009,454
1648.0,742011,456
1647.0,742013,458
1648.0,742015,460
1646.0,742017,462
1645.0,742019,464
1649.0,742021,466
1651.0,742023,468
1653.0,742025,470
1648.0,742027,472
1646.0,742029,474
1649.0,742031,476
1649.0,742033,478
1649.0,742035,480
,742037,482
,742039,484
,742041,486
,742043,488
,742045,490
,742047,492
,742049,494
,742051,496
,742053,498
,742055,500
,742057,502
,742059,504
,742061,506
,742063,508
,742065,510
,742067,512
,742069,514
,742071,516
,742073,518
,742075,520
,742077,522
,742079,524
,742081,526
,742083,528
,742085,530
,742087,532
,742089,534
,742091,536
,742093,538
,742095,540
,742097,542
,742099,544
,742101,546
,742103,548
,742105,550
,742107,552
,742109,554
,742111,556
,742113,558
,742115,560
,742117,562
,742119,564
,742121,566
,742123,568
,742125,570
,742127,572
,742129,574
,742131,576
,742133,578
,742135,580
,742137,582
,742139,584
,742141,586
,742143,588
,742145,590
,742147,592
,742149,594
,742151,596
,742153,598
,742155,600
,742157,602
,742159,604
,742161,606
,742163,608
,742165,610
,742167,612
,742169,614
,742171,616
,742173,618
,742175,620
,742177,622
,742179,624
,742181,626
,742183,628
,742185,630
,742187,632
,742189,634
,742191,636
,742193,638
,742195,640
,742197,642
,742199,644
,742201,646
,742203,648
,742205,650
,742207,652
,742209,654
,742211,656
,742213,658
,742215,660
,742217,662
,742219,664
,742221,666
,742223,668
,742225,670
,742227,672
,742229,674
,742231,676
,742233,678
,742235,680
,742237,682
,742239,684
,742241,686
,742243,688
,742245,690
,742247,692
,742249,694
,742251,696
,742253,698
,742255,700
,742257,702
1633.0,742259,704
1633.0,742261,706
1633.0,742263,708
1633.0,742265,710
1635.0,742267,712
1637.0,742269,714
1636.0,742271,716
1635.0,742273,718
1635.0,742275,720
1634.0,742277,722
1635.0,742279,724
1637.0,742281,726
1637.0,742283,728
1640.0,742285,730
1638.0,742287,732
1639.0,742289,734
1640.0,742291,736
1641.0,742293,738
1639.0,742295,740
1637.0,742297,742
1639.0,742299,744
1639.0,742301,746
1639.0,742303,748
1637.0,742305,750
1639.0,742307,752
1639.0,742309,754
1638.0,742311,756
1637.0,742313,758
1640.0,742315,760
1642.0,742317,762
1645.0,742319,764
1645.0,742321,766
1644.0,742323,768
1643.0,742325,770
1641.0,742327,772
1638.0,742329,774
1639.0,742331,776
1644.0,742333,778
1645.0,742335,780
1644.0,742337,782
1642.0,742339,784
1641.0,742341,786
1642.0,742343,788
1644.0,742345,790
1644.0,742347,792
1645.0,742349,794
1646.0,742351,796
1648.0,742353,798
1647.0,742355,800
1647.0,742357,802
1648.0,742359,804
1650.0,742361,806
1647.0,742363,808
1644.0,742365,810
1645.0,742367,812
1645.0,742369,814
1645.0,742371,816
1644.0,742373,818
1645.0,742375,820
1644.0,742377,822
1641.0,742379,824
1644.0,742381,826
1645.0,742383,828
1646.0,742385,830
1647.0,742387,832
1647.0,742389,834
1647.0,742391,836
1647.0,742393,838
1647.0,742395,840
1649.0,742397,842
1650.0,742399,844
1650.0,742401,846
1649.0,742403,848
1649.0,742405,850
1648.0,742407,852
1647.0,742409,854
1650.0,742411,856
1651.0,742413,858
1652.0,742415,860
1651.0,742417,862
1646.0,742419,864
1647.0,742421,866
1650.0,742423,868
1652.0,742425,870
1652.0,742427,872
1651.0,742429,874
1649.0,742431,876
1651.0,742433,878
1651.0,742435,880
1649.0,742437,882
1649.0,742439,884
1650.0,742441,886
1651.0,742443,888
1650.0,742445,890
1648.0,742447,892
1652.0,742449,894
1657.0,742451,896
1658.0,742453,898
1658.0,742455,900
1658.0,742457,902
1656.0,742459,904
1656.0,742461,906
1658.0,742463,908
1656.0,742465,910
1655.0,742467,912
1656.0,742469,914
1656.0,742471,916
1656.0,742473,918
1655.0,742475,920
1653.0,742477,922
1651.0,742479,924
1651.0,742481,926
1652.0,742483,928
1653.0,742485,930
1652.0,742487,932
1651.0,742489,934
1651.0,742491,936
1651.0,742493,938
1653.0,742495,940
1656.0,742497,942
1657.0,742499,944
1658.0,742501,946
1660.0,742503,948
1659.0,742505,950
1658.0,742507,952
1650.0,742509,954
1652.0,742511,956
1656.0,742513,958
1656.0,742515,960
1652.0,742517,962
1655.0,742519,964
1658.0,742521,966
1657.0,742523,968
1653.0,742525,970
1654.0,742527,972
1656.0,742529,974
1656.0,742531,976
1655.0,742533,978
1655.0,742535,980
1660.0,742537,982
1661.0,742539,984
1656.0,742541,986
1656.0,742543,988
1656.0,742545,990
1656.0,742547,992
1655.0,742549,994
1657.0,742551,996
1657.0,742553,998
1656.0,742555,1000
1656.0,742557,1002
1657.0,742559,1004
1657.0,742561,1006
1657.0,742563,1008
1657.0,742565,1010
1656.0,742567,1012
1656.0,742569,1014
1658.0,742571,1016
1652.0,742573,1018
1651.0,742575,1020
1655.0,742577,1022
1654.0,742579,1024
1650.0,742581,1026
1649.0,742583,1028
1649.0,742585,1030
1648.0,742587,1032
1646.0,742589,1034
1647.0,742591,1036
1649.0,742593,1038
1650.0,742595,1040
1651.0,742597,1042
1652.0,742599,1044
1651.0,742601,1046
1652.0,742603,1048
1655.0,742605,1050
1653.0,742607,1052
1649.0,742609,1054
1645.0,742611,1056
1644.0,742613,1058
1647.0,742615,1060
1646.0,742617,1062
1644.0,742619,1064
1645.0,742621,1066
1646.0,742623,1068
1643.0,742625,1070
1638.0,742627,1072
1642.0,742629,1074
1643.0,742631,1076
1643.0,742633,1078
1642.0,742635,1080
1642.0,742637,1082
1642.0,742639,1084
1642.0,742641,1086
1640.0,742643,1088
1639.0,742645,1090
1640.0,742647,1092
1639.0,742649,1094
1636.0,742651,1096
1636.0,742653,1098
1634.0,742655,1100
1636.0,742657,1102
1638.0,742659,1104
1631.0,742661,1106
1628.0,742663,1108
1627.0,742665,1110
1627.0,742667,1112
1629.0,742669,1114
1629.0,742671,1116
1629.0,742673,1118
1628.0,742675,1120
1628.0,742677,1122
1628.0,742679,1124
1627.0,742681,1126
1626.0,742683,1128
1626.0,742685,1130
1628.0,742687,1132
1627.0,742689,1134
1621.0,742691,1136
1620.0,742693,1138
1620.0,742695,1140
1621.0,742697,1142
1621.0,742699,1144
1620.0,742701,1146
1618.0,742703,1148
1616.0,742705,1150
1617.0,742707,1152
1619.0,742709,1154
1618.0,742711,1156
1614.0,742713,1158
1612.0,742715,1160
1612.0,742717,1162
1613.0,742719,1164
1613.0,742721,1166
1613.0,742723,1168
1611.0,742725,1170
