pupilSize,time_in_ms,time_corrected
2361.0,622512,0
2363.0,622514,2
2364.0,622516,4
2360.0,622518,6
2359.0,622520,8
2361.0,622522,10
2360.0,622524,12
2361.0,622526,14
2358.0,622528,16
2354.0,622530,18
2358.0,622532,20
2355.0,622534,22
2359.0,622536,24
2359.0,622538,26
2358.0,622540,28
2360.0,622542,30
2363.0,622544,32
2363.0,622546,34
2360.0,622548,36
2362.0,622550,38
2368.0,622552,40
2368.0,622554,42
2367.0,622556,44
2366.0,622558,46
2366.0,622560,48
2365.0,622562,50
2362.0,622564,52
2362.0,622566,54
2362.0,622568,56
2362.0,622570,58
2362.0,622572,60
2367.0,622574,62
2368.0,622576,64
2365.0,622578,66
2366.0,622580,68
2368.0,622582,70
2368.0,622584,72
2364.0,622586,74
2361.0,622588,76
2359.0,622590,78
2358.0,622592,80
2359.0,622594,82
2362.0,622596,84
2368.0,622598,86
2368.0,622600,88
2369.0,622602,90
2369.0,622604,92
2361.0,622606,94
2356.0,622608,96
2366.0,622610,98
2366.0,622612,100
2365.0,622614,102
2365.0,622616,104
2365.0,622618,106
2366.0,622620,108
2368.0,622622,110
2368.0,622624,112
2364.0,622626,114
2360.0,622628,116
2358.0,622630,118
2357.0,622632,120
2357.0,622634,122
2358.0,622636,124
2360.0,622638,126
2359.0,622640,128
2354.0,622642,130
2358.0,622644,132
2359.0,622646,134
2357.0,622648,136
2355.0,622650,138
2354.0,622652,140
2354.0,622654,142
2356.0,622656,144
2359.0,622658,146
2359.0,622660,148
2357.0,622662,150
2357.0,622664,152
2356.0,622666,154
2356.0,622668,156
2356.0,622670,158
2356.0,622672,160
2357.0,622674,162
2356.0,622676,164
2356.0,622678,166
2357.0,622680,168
2359.0,622682,170
2358.0,622684,172
2357.0,622686,174
2355.0,622688,176
2355.0,622690,178
2358.0,622692,180
2359.0,622694,182
2360.0,622696,184
2359.0,622698,186
2355.0,622700,188
2350.0,622702,190
2355.0,622704,192
2359.0,622706,194
2352.0,622708,196
2353.0,622710,198
