subject,group,story,event_num,valence,event_start_sec,event_end_sec,event_duration_sec,transcript,mean_pupil_size,z_pupil
1017,2,Impatient Billionaire,1,positive,0,10,10,"The impatient billionaire and the mirror for Earth. If only the Earth could hold up a mirror to itself,",-20.281727127368406,-1.6981026470209217
1017,2,Impatient Billionaire,2,positive,10,33,23,"“Say no more,” thought the impatient billionaire in the audience at the TED conference, who found this speaker's voice as whiny and irritating as his ideas were inspiring and consciousness shifting. He already knew the part of the speech that was going to stay with him. A mirror up to Earth. Amazing, unbelievable, tricky, but doable. He got it, let's make it.",1.1469862568433284,-0.04788814884559575
1017,2,Impatient Billionaire,3,positive,33,61,28,"“I want you to build a mirror for Earth,” he said to his engineers, who were used to things like this. “How big do you want the mirror to be?” “Full length.” “How big do you want the earth to look?” “Full size.” “Can't be full size,” said the head engineer. “Yes, it can be,” said the impatient billionaire. “And by the end of today, my head engineer is going to be somebody who tells me how it's going to happen, not why it can't.”",1.8958579193119605,0.00978208326404218
1017,2,Impatient Billionaire,4,positive,61,80,19,"“If it's full size,” said the head engineer, “you'll only see the reflection of what is in your field of vision up to your horizon point. That's not what you want, is it? You're picturing seeing like China, right?” “Yes,” said the impatient billionaire. “Exactly. Things like China.” “So let's figure out how big,” said the engineer.",-9.256843058988904,-0.8490818400252673
1017,2,Impatient Billionaire,5,positive,80,115,35,"“I want you to be able to look up with binoculars and literally wave at yourself,"" said the impatient billionaire. “But you could also look at the White House or your grandmother in Florida or see two people on a date in Brazil. My God, do you realize what this is going to mean for humanity?” “You're only going to be able to see one hemisphere at a time,” said the head engineer. “That means you won't be able to see China and Brazil at the same time. Which one is more important to you?” “I don't know. Same. Brazil” said the impatient billionaire.",8.16079480291361,0.4922417386855379
1017,2,Impatient Billionaire,6,positive,115,135,20,The engineer took some notes with a little pencil. “Wait” said the impatient billionaire. “Is this mirror going to burn up the whole planet? Don't just yes me on everything. Really think about it. A mirror that big reflecting the sun facing us? I do not want to burn up the planet. I do not want to be that guy.”,-3.1768324854198835,-0.38086326723147396
1017,2,Impatient Billionaire,7,positive,135,150,15,"“No, that should be okay,"" said the head engineer. “We should be able to come up with a material that reflects plenty of light, but not a meaningful amount of heat. Let me talk with the team.” The engineers talked numbers and said they could probably have something up in 18 months. ",8.712353337891958,0.5347169855514661
1017,2,Impatient Billionaire,8,positive,150,175,25,"“Why not six?” Asked the impatient billionaire, trying to force into his eyes the rogue, intoxicating glimmer that he knew had served him well in life so far. “18,” said the engineering team. “Fine,” said the impatient billionaire. “If you can really guarantee 18 months, fine.” “We can,” said the engineering team. ",3.1749215024720825,0.10828212996185559
1017,2,Impatient Billionaire,9,positive,175,187,12,"35 months and two weeks later, more than a year late and $700 million over budget, the Mirror for Earth finally went up into the sky.",3.8994911255621187,0.16408087417584907
1017,2,Impatient Billionaire,10,positive,187,207,20,"But nobody remembers how long anything takes. They only remember how good it was in the end. And in the end, the mirror was magnificent. After a very short amount of time, the mirror for Earth became one of those things that people couldn't ever imagine not existing.",-22.30683436049485,-1.854055142000261
1017,2,Impatient Billionaire,11,positive,207,232,25,"When people caught sight of themselves in the mirror, individually and as a species, they thought twice about how they looked doing whatever they were doing. Crime disappeared, wars evaporated, meanness declined dramatically. The mirror changed everything, forever, for the better. Besides all that, the thing was, quite simply, beautiful.",23.965130247487274,1.7093257052795046
1017,2,Impatient Billionaire,12,positive,232,251,19,"One summer night, a few years later, the impatient billionaire couldn't sleep. The air conditioning in his master bedroom was broken, and even an impatient billionaire didn't have a way to get an air conditioner fixed in the middle of the night without waking up a wife who was asleep in the same room.",23.849067244160672,1.700387751452914
1017,2,Impatient Billionaire,13,positive,251,267,16,"The impatient billionaire's mind started running through all of the projects he had in the works, none of which was going as fast as it should be. “You'd think the man who put up the mirror for Earth would attract the best and brightest and most resourceful people, but apparently not,” he thought to himself. ",-0.6401406673369119,-0.18551389928073764
1017,2,Impatient Billionaire,14,positive,267,280,13,"Impatient for nothing in particular, the impatient billionaire wandered outside to his bedroom balcony and picked up a pair of binoculars that had been a gift from the head engineer, but that he had never actually used.",-7.044753952288129,-0.6787299644981587
1017,2,Impatient Billionaire,15,positive,280,298,18,"After a couple of minutes spent searching and focusing, he found what he thought to be himself up in the sky and made some specific gestures with his arms to confirm that he really was staring at himself and not at one of his neighbors who might just happen to have a similar pair of pajamas and late night impulse. ",16.54571317976198,1.1379601083981439
1017,2,Impatient Billionaire,16,positive,298,310,12,"Yes, that was him. That was him, waving widely. That was him, the little figure in red jutting out into the endless black.",1.5388938751128929,-0.017707539211314304
1017,2,Impatient Billionaire,17,positive,310,330,20,"And then, after the impatient billionaire had established that it was definitely certainly him up there in the sky, he made a few more funny gestures anyway, just for fun. What a cool thing he had made.",-8.586678547485787,-0.7974728062388597
1017,2,Natalie Wood,18,negative,332,344,12,[music],20.58454471847757,1.4489885048013933
1017,2,Natalie Wood,19,negative,344,368,24,"One hand, one heart, even death won't part us now. Those dreamy lyrics from West Side Story sound like a promise, don't they? A vowing of undying love between two star crossed lovers, played to perfection, a Richard Bamer, and Natalie Wood. Together they became the faces of one of Hollywood's most iconic musicals, leaving audiences in awe for generations.",-3.73831343087697,-0.4241026339647631
1017,2,Natalie Wood,20,negative,368,383,15,"But here's the kicker. If anyone needed a little undying love, or heck maybe even just a hug, it was Natalie Wood. Beneath the glitz and the glamour, her life was more tragic backstory than fairy tale ending.",11.556654949736002,0.7537552298403987
1017,2,Natalie Wood,21,negative,383,402,19,"Born in 1938 in San Francisco, Natalie Wood entered the world with stars practically stitched into her baby blanket, and a family ready to cash in on them. Her parents, Nikolai and Maria Zakarinko, were Russian immigrants chasing the ever-illusive American dream.",13.314115440148111,0.8890963830514534
1017,2,Natalie Wood,22,negative,402,410,8,Unfortunately their dream came with a catch. They were pretty sure their ticket to success was wrapped up in their talented little daughter.,-0.5255852434900555,-0.17669204339572758
1017,2,Natalie Wood,23,negative,410,426,16,"By the time Natalie was four, she was trotted off to work in front of the camera, perfecting her doe-eyed innocence while her dad perfected his drinking habit. Meanwhile, her mom Maria was less supportive cheerleader and more strict Soviet drill sergeant.",-1.7784629435880959,-0.2731755283382091
