subject,group,story,event_num,valence,event_start_sec,event_end_sec,event_duration_sec,transcript,mean_pupil_size,z_pupil
1003,3,Natalie Wood,1,negative,0,12,12,[music],2546.0067209164486,1.1603331017374836
1003,3,Natalie Wood,2,negative,12,36,24,"One hand, one heart, even death won't part us now. Those dreamy lyrics from West Side Story sound like a promise, don't they? A vowing of undying love between two star crossed lovers, played to perfection, a Richard Bamer, and Natalie Wood. Together they became the faces of one of Hollywood's most iconic musicals, leaving audiences in awe for generations.",2589.4909863820444,1.3909570414296646
1003,3,Natalie Wood,3,negative,36,51,15,"But here's the kicker. If anyone needed a little undying love, or heck maybe even just a hug, it was Natalie Wood. Beneath the glitz and the glamour, her life was more tragic backstory than fairy tale ending.",2381.714894819782,0.28899199046555285
1003,3,Natalie Wood,4,negative,51,70,19,"Born in 1938 in San Francisco, Natalie Wood entered the world with stars practically stitched into her baby blanket, and a family ready to cash in on them. Her parents, Nikolai and Maria Zakarinko, were Russian immigrants chasing the ever-illusive American dream.",2385.329858052012,0.30816437508634986
1003,3,Natalie Wood,5,negative,70,78,8,Unfortunately their dream came with a catch. They were pretty sure their ticket to success was wrapped up in their talented little daughter.,2392.171503136045,0.3444498481502503
1003,3,Natalie Wood,6,negative,78,94,16,"By the time Natalie was four, she was trotted off to work in front of the camera, perfecting her doe-eyed innocence while her dad perfected his drinking habit. Meanwhile, her mom Maria was less supportive cheerleader and more strict Soviet drill sergeant.",2520.8618509992402,1.0269743131903462
1003,3,Natalie Wood,7,negative,94,105,11,"Keeping Natalie and her sisters on a schedule so tight, it could have been designed by a bond villain. Maria even added a little flair by scaring the daylights out of them at every single opportunity.",2302.661771959353,-0.13027558698649605
1003,3,Natalie Wood,8,negative,105,111,6,"Fun childhood, right? Here's where strict parenting veered into the straight up bizarre.",2419.228976259634,0.4879523537821882
1003,3,Natalie Wood,9,negative,111,142,31,"After a gypsy fortune teller warned Maria that one of her daughters would die in dark open water, she turned the family home into a live action final destination. The unlucky doomed daughter, Natalie, their golden goose and Maria's retirement plan. Growing up under this prophecy was anything but idealic. Natalie avoided water like she was cursed. Even steering clear of the backyard pool she'd one day own in her Hollywood hay day, a glamorous starlit with a fear of her own luxury.",2301.0099711780044,-0.13903610759555587
1003,3,Natalie Wood,10,negative,142,149,7,"Dramatic? Sure, but when your mom acts like Poseidon's got your number, the deep end is off limits.",2116.752700464665,-1.1162663133687185
1003,3,Natalie Wood,11,negative,149,166,17,"Still, Natalie's on-screen presence was pure sunshine. Soft, warm and captivating, she dazzled audiences and became a household name by her teens. Girls across America didn't just admire her, they wanted to be her, perfect hair and all.",2097.5321129285094,-1.218204970336346
1003,3,Natalie Wood,12,negative,166,171,5,"Time wasn't on Natalie's side, and the injenue act couldn't last forever. ",2153.0542486592276,-0.9237367633828866
1003,3,Natalie Wood,13,negative,171,188,17,"Enter, rebel without a cause. As Judy, a rebellious teen stirring the pots, Natalie shed her innocent image and stepped into the role light years from her real life personality. Sharing the screen with James Dean, she proved she was more than a sweet face.",2405.715785328892,0.41628354905726833
1003,3,Natalie Wood,14,negative,188,198,10,"This was her transformation. Hollywood had boxed her in for years, but with one defiant role, Natalie broke free. Audiences could not get enough.",2248.6279632793753,-0.4168502755760809
1003,3,Natalie Wood,15,negative,198,213,15,"As she grew into a Hollywood icon, her talent only deepened. Eleven Academy Award nominations later, with ten wins under her belt, Natalie Wood wasn't just a star, she was THE star. Her life sparkled like a fairy tale.",2249.704017431622,-0.4111432952406391
1003,3,Natalie Wood,16,negative,213,222,9,"But fairy tales gloss over the ugly truths. Beneath Hollywood's glittering veneer lay a far darker story, one the cameras didn't capture.",2189.1826551523045,-0.7321254908680919
1003,3,Natalie Wood,17,negative,222,237,15,"By this time, Natalie's father, Nikolai, had fully embraced his role as the family drunk, a position he held with alarming dedication. His drinking soon turned violent, adding another layer of chaos to an already oppressive household.",2329.070266058929,0.009784981712788018
1003,3,Natalie Wood,18,negative,237,250,13,"Meanwhile, Maria was still in charge, running the show with an iron fist and a steady stream of terrifying prophecy reminders, because nothing says family bonding, like ominous predictions about your watery demise.",2381.2264044249055,0.2864012239397317
