subject,group,story,event_num,valence,event_start_sec,event_end_sec,event_duration_sec,transcript,mean_pupil_size,z_pupil
1010,1,Grandfather Clocks,1,neutral,0,4,4,[music],1873.4203226218337,3.8075759918422545
1010,1,Grandfather Clocks,2,neutral,4,12,8,"Hey, and welcome to Short Stuff, the very brief podcast on Josh. There's Chuck. That's Jerry. Let's get going. No time for laughing, Chuck. ",1710.7251738327263,2.5008824874762383
1010,1,Grandfather Clocks,3,neutral,12,37,25,"Welcome, everybody. And just as a very quick explanation, we had this idea because we often come across cool little interesting tidbits that certainly don't warrant a 45 minute episode. And everyone else on the planet is doing little shorty episodes on their podcast. And we thought, well, hey, in your tin, why don't we give it a shot? Yeah, let's try something new for once. Yeah. So I hope you all like it.",1440.385231213015,0.32963491420189067
1010,1,Grandfather Clocks,4,neutral,37,44,7,"Great. Well, we've just wasted a lot of time, Chuck. We might not get to the end of this episode now. I thought we agreed there was no ticking clock. ",1506.174556617558,0.8580248803598367
1010,1,Grandfather Clocks,5,neutral,44,59,15,"So you've seen a grandfather clock before, right? Yeah, we had, you know, not the, what is the like the smaller version called that hangs on the wall? Actually, I saw those called wag on the wall clocks. Those are the original ones. ",1413.9029400061183,0.11694118511205363
1010,1,Grandfather Clocks,6,neutral,59,79,20,"Okay, we had one of those growing up. Or it's just like an exposed pendulum swinging back and forth. Yeah, you know, three-ish feet. Three-ish feet in length? Yeah. Oh, okay. I thought you meant like off the wall. No, yeah. That sounds dangerous. My dad rigged up a hovering mechanism. It was pretty advanced. Right. And the pendulum was super sharp, so you better watch out. ",1356.1184156185375,-0.34715785675923544
1010,1,Grandfather Clocks,7,neutral,79,98,19,"But you're familiar with the kind that are tall and stand on the floor. Yeah. So those are actually, you know and love them as grandfather clocks. Sure. But the name grandfather clock didn't come around until about 200 years after grandfather clocks were invented.",1452.3048887364994,0.42536818698923107
1010,1,Grandfather Clocks,8,neutral,98,115,17,"Yeah, and it's funny when I saw this that they were invented about 350 years ago and when I saw that they were originally called long case clocks I immediately would like to that name better. Long case better than grandfather. Okay. Yeah, I think it's cool. I'm ambivalent toward both.",1147.493768200616,-2.0227362231739314
1010,1,Grandfather Clocks,9,neutral,115,138,23,I like the I do like cuckoo clocks for sure. But the name grandfather clock will we'll find out where it came from but the grandfather clock itself or the long case clock was actually one of the first clocks. And it kind of makes sense because if you think about it when you start out inventing something new it's huge. It's enormous.,1297.8772420727723,-0.8149244971619786
1010,1,Grandfather Clocks,10,neutral,138,151,13,"And then as you get better at it over time and find like workarounds and shortcuts and stuff, you can make it smaller and smaller. So it makes sense that some of the first actually precise clocks were giant grandfather clocks. ",1387.5494421404994,-0.09471813438594383
1010,1,Grandfather Clocks,11,neutral,151,160,9,"And again, they were originally, they just had the pendulum swinging back and forth. You could mount them on the wall. They were called wag on the wall clocks. ",1478.470820993528,0.6355210647511863
1010,1,Grandfather Clocks,12,neutral,160,188,28,"And the first person who really tried to invent this thing was none other than Galileo Galilei. Yeah, he's the one that discovered, hey, a pendulum swings at a constant rate, regardless of its size. I think we've got something here, boys. And unfortunately, he died before he could actually make a legit clock. Yeah, but he tried for like his whole life. Yeah. That's what killed him. It was the sharp pendulum. He's like, I regret everything.",1450.7775253931097,0.41310109866810935
1010,1,Grandfather Clocks,13,neutral,188,203,15,"But a Dutch astronomer named Christiaan Huygens built the very first pendulum clock in the, what, 1657. And this is when, like apparently this is the most accurate timepiece ever in the history of the world.",1402.0946211259138,0.022102133713866597
1010,1,Grandfather Clocks,14,neutral,203,220,17,"Yeah, before that it was, the clocks were accurate within 15 minutes every 24 hours. It's pretty good. Sure, for the early 17th century. But then Huygens comes along and his was accurate within a minute every 24 hours. That's great.",1408.4041341868872,0.07277727549804752
1010,1,Grandfather Clocks,15,neutral,220,238,18,"Finally, what he had produced was something that you could actually use for like scientific purposes, which again, as you said, he was an astronomer and you need precise clocks for astronomy. So he kind of made a scientific instrument for himself more than, you know, let's make something that everybody sets their watch to.",1426.090469837085,0.21482588654856907
1010,1,Grandfather Clocks,16,neutral,238,249,11,"Yeah, so his wasn't a long case clock though, but because people like to invent and build on others' work, of course it’s got bigger and bigger.",1514.2260179167572,0.9226905588304067
1010,1,Grandfather Clocks,17,neutral,249,262,13,"And eventually in London, and what, not even too many years later, three or four years later, the very first long case clocks started, like six feet tall, started to be released for purchase.",1523.9962393939136,1.001160538024232
1010,1,Grandfather Clocks,18,neutral,262,280,18,"Yeah, and there was a dude named Clement. I can't remember his first name, but he basically made the pendulum so precise that all of a sudden there was a clock that was accurate within a second over 24 hours. And so they added minute hands and second hands and really started to show off.",1393.848182739567,-0.04412951212064938
1010,1,Grandfather Clocks,19,neutral,280,307,27,"But at the time, in the late 17th, early 18th centuries, You had to literally be royalty to afford a clock like this. And then over time, again, as they figured out shortcuts and there were improvements in manufacturing, you just had to be somewhat rich to afford them. And they started to spread and they started to kind of encase them in wood. They started really kind of tricking them out and everything. They made the pendulum look really beautiful.",1399.9919427163818,0.00521437621184263
1010,1,Grandfather Clocks,20,neutral,307,335,28,"And then what you know and love as a grandfather clock really kind of was developed between, I think, Up to about 1850, I think, right? From the late 17th century up to 1850. That sounds about right. And then that was like kind of the golden age of the grandfather clock. And then they just stopped progressing. They said, this is perfect. This is the grandfather clock, although we don't call it that yet. And we're going to just leave it as is and say, we're happy with this model.",1331.4513397432297,-0.5452726011622739
1010,1,Grandfather Clocks,21,neutral,335,358,23,"Yeah, so put a pin in that and then we switch on over to the story of a man named Henry Clay Work who was born in Connecticut in 1832. He was a musician, a singer-songwriter, very emo from what I understand. A little bit, I got that too. And it was back in the days when you would write like war songs.",1306.388166634321,-0.7465686185540648
