subject,group,story,event_num,valence,event_start_sec,event_end_sec,event_duration_sec,transcript,mean_pupil_size,z_pupil
1022,1,Pool Party,1,positive,0,12,12,[applause],2043.5719653594679,0.3995998929880478
1022,1,Pool Party,2,positive,12,35,23,"So, like many other younger children, when I was little, I lived what I call a phase-to-phase lifestyle. And this was pretty much, I was defined by whatever phase I was in. And these phases would be like TV shows or books or something that I just become obsessed with and devote my entire existence to and then have that whole thing completely shift in like a week. ",2141.3472909133625,0.6651672437184539
1022,1,Pool Party,3,positive,35,43,8,And this would become a big dilemma come birthday time when grandma was getting me hot wheels when I had already fully transitioned into Power Rangers territory.,1996.1078957963623,0.27068283607873883
1022,1,Pool Party,4,positive,43,59,16,"But there was something different to my phases and that was that I had this theme to them like this overarching theme and that was the color red. And it wasn't anything satanic or it was just, I really love the color red and all characters and things associated with it.",1901.6843589814248,0.014219271508801288
1022,1,Pool Party,5,positive,59,84,25,"I remember I was five years old and in the back seat of a rental car that my dad was driving and my whole family was in, and my mom and my brother. And I was just sitting there and I was just thinking, why do I have to be in this car when I have the ability of super speed? And this was during my superhero phase, of course, I gravitated towards the red flash. But this time, I actually thought I had his superpowers and I could run and get to our destination.",1866.4640003144552,-0.08144266865836429
1022,1,Pool Party,6,positive,84,106,22,And we were headed to my uncle's pool party in New Jersey. And it was a very exciting time. It was an annual summer pool party. And it was so different for me. It was this new world. It was suburbia. It was staying up late and going to the mall. And there was a pool table and a ping pong table and a pool for the pool party.,1759.2572420442427,-0.3726267134358182
1022,1,Pool Party,7,positive,106,119,13,"And there was also Michael. Now, Michael was always introduced to me as Uncle Dan's partner. So I thought my Uncle Dan was in the FBI or something.",1978.2105549539153,0.22207190724038006
1022,1,Pool Party,8,positive,119,136,17,"But I was told to call him Uncle Michael, which kind of confused me because he wasn't my uncle. I always defined family, defined my uncles and aunts as people who were related to me by blood or by marriage and Michael was neither. ",1960.7957643668897,0.17477163210939123
1022,1,Pool Party,9,positive,136,158,22,"But I had no problem calling him Uncle Michael because he was like an uncle to me. He was amazing. He was the adult who would actually pay attention to my brother and I when we were little. All the other adults would just come up to us and be like, wow, you grew up so quickly. But Uncle Michael would actually play with us and talk with us and really make all these family gatherings so special for my brother and I.",1808.1007723637995,-0.2399629061428925
1022,1,Pool Party,10,positive,158,172,14,"So we're at the pool party and my brother and I, we just want to get into the pool. Like that's our goal. We live in the city. We don't really get to do that that much. So the second we're in there, we jump in the pool and we're having some fun.",1925.922006550925,0.08005109376564942
1022,1,Pool Party,11,positive,172,193,21,"I'm staying in the shallow end, but my brother, who just kind of learned to swim, is swimming all around. He's very excited. This is his new skill that I don't possess. And I'm just sitting there, and I'm waiting for Uncle Michael to get in the pool, because once Uncle Michael's in the pool, that means splash fights, that means diving contests, that means a really fun time.",1791.11767887158,-0.2860906497263132
1022,1,Pool Party,12,positive,193,206,13,But he's all the way at the other end of the backyard and he's grilling everything and I'm just waiting there watching my brother flex on me and swim all over the place. And I'm getting really envious and then it hits me. ,1584.8243785293455,-0.8464034375893548
1022,1,Pool Party,13,positive,206,223,17,"Today, I have the abilities of the Flash. I have super speed. And if I put my super speed to work, I could probably use it and get to the deep end of that pool. If I'm moving super quickly, if my body's going, I'm going to float. I'm going to make it. I'm going to develop buoyancy.",1807.2513928875899,-0.24226990390520042
1022,1,Pool Party,14,positive,223,240,17,"So I'm getting impatient. I'm not waiting for Uncle Michael and I decide to take off and I think I'm going really quickly like I'm running. I'm using all my force, but I'm a puny little five year old and I'm in water. So I'm moving very slowly and I'm running.",1834.752845541329,-0.16757326770258882
1022,1,Pool Party,15,positive,240,248,8,"And the way this pool is set up is there's a very shallow end, which I can stand in and then a steep incline and then a very deep end that I cannot swim in.",1823.256098596978,-0.19879955726729323
1022,1,Pool Party,16,positive,248,276,28,"So I take off and I'm running and the second I hit the ramp, I slide in and I lose all my power and I'm trying to break the surface of the water and I'm swimming up. and trying to break it but I can't and I'm getting tired and my eyes are sort of closing and this is a sensation known as drowning. So I'm drowning. and I'm in the pool drowning and I'm trying to call for help but no one can really hear me and my eyes are really coming down now",1960.083611392746,0.17283735495319938
1022,1,Pool Party,17,positive,276,292,16,and all of a sudden I feel something grab me all around my stomach and pull me out of the pool and pull me onto the surface of the concrete that was right by the pool and open my eyes for a little second and I see Uncle Michael's face.,1889.5221767241746,-0.01881440547320922
1022,1,Pool Party,18,positive,292,304,12,"And then he pulled me into the house and put me in the master bed, which was like temperpedic with a really nice warm pillow. And I fell right to sleep.",1866.2210565439489,-0.08210252770914565
1022,1,Pool Party,19,positive,304,324,20,"Now, recently my biological uncle and Uncle Michael broke up. And this was really rough for me because it meant I really wouldn't get to see him. These pool parties would no longer have Uncle Michael at them, which was a really rough thing for me you know, he was such an influential part of my life. ",1632.7376926453453,-0.7162661885194334
1022,1,Pool Party,20,positive,324,348,24,But he will forever change my definition of family. My definition of family is no longer related by blood or by marriage. It's someone who would run from the backyard and ruin his really nicely picked out summer outfit just because he saw that red bathing suit going up and down and he thought maybe there's a chance that David's in trouble and he jumped in and he saved my life.,1698.2513986682502,-0.5383245529741402
1022,1,Pool Party,21,positive,348,367,19,"And I'll also never forget waking up on that summer day to a red Clifford the dog plate with a hot dog on it with a line of red tomato ketchup and a red post-it on it with writing on it that said, here I come to save the day. Love, Uncle Michael. Thank you.",1740.6902917854532,-0.4230563669648375
1022,1,Pool Party,22,positive,367,374,7,[applause],1711.9482098174672,-0.5011226737705036
1022,1,Sea Ice,23,neutral,376,389,13,"I'm an arctic guy. I study arctic science. When I go to a cocktail party and I tell people what I do, they kind of run away from me usually. The northern hemisphere of your planet Earth, where you live, it's covered with an ocean, but on top of that ocean is a sea ice cover. ",1876.4501352370735,-0.05431934914587321
1022,1,Sea Ice,24,neutral,389,408,19,"So when I started my research work in the arctic, and there wasn't much happening, really. It wasn't no big changes going on in the sea ice cover. We never really thought that sea ice would become sort of a fundamental characteristic of our international discourse about global warming and the fact that our planet is warming at a global scale.",1698.9158260973898,-0.5365199030677388
1022,1,Sea Ice,25,neutral,408,428,20,And we're going to have at some point in the near future no ice in the northern hemisphere in summer. Now that's a very major change that's happened on our planet system. And I work with a whole bunch of scientists from all around the world that study this. And we study the sea ice itself. We also study the connections with glacial ice and the land and all those kind of things.,1565.214493316729,-0.8996658044957312
1022,1,Sea Ice,26,neutral,428,456,28,"But when you look at what's happening to the sea ice cover, this change that we have, this reduction, we found recently that this is significant over at least the last 1,450 years. So that includes the last medieval warm period it includes the cold periods before that it includes right up to before the industrial revolution so in fact what we're seeing in the Arctic right now is unique to our time scale of what we're talking about on the planet.",1643.607511104678,-0.6867426980599279
1022,1,Sea Ice,27,neutral,456,470,14,To do this work we have a whole bunch of tools. One of our largest and most visible tools is the research icebreaker the Amundsen. The Amundsen is a ship that will hold 40 scientists and we can deploy to the Arctic anywhere in the Arctic for any amount of time.,1214.017126191614,-1.8535522154338493
1022,1,Sea Ice,28,neutral,470,483,13,"So we've overwintered now twice in the high Arctic and we're studying everything in this system. So we study everything from the bottom of the ocean to the top of the atmosphere in the physical world, everything from viruses to whales in the biological world and all the connections between those.",1316.893414817737,-1.5741301499112266
1022,1,Sea Ice,29,neutral,483,498,15,"This takes a lot of people so the networks are not just here at the University of Manitoba but We have a national network called ArcticNet, which includes Laval University and many other universities across the country. We also have an international network, which includes universities around the world that study the Arctic.",1669.1365894890002,-0.6174032233539469
1022,1,Sea Ice,30,neutral,498,508,10,Now I could talk for a long time about this. I write books about these kind of things. But I wanted to just highlight a few key things that are happening. And these are things that we were surprised about.,1774.6131239088656,-0.33091863584246717
1022,1,Sea Ice,31,neutral,508,525,17,"First one is, multi-year sea ice is being replaced with very thin first-year sea ice. So multi-year sea ice is really, really thick, really, really hard. And this young stuff is very saline. It's very salty. Remember, it's an ocean that this ice forms on. Even if you were to taste it, you'd spit it out right away because it's really, really salty.",1650.903384416856,-0.6669263923017662
1022,1,Sea Ice,32,neutral,525,551,26,"The other thing is we're finding crystals in the ice itself called ikaite, which is associated with how CO2 moves through the systems. Up until just recently, we thought the ocean was capped by this ice cover and that CO2 couldn't move between the ocean and the atmosphere. CO2 is the big problem, right? This is what's causing our planet to warm, and we thought that it was decoupled in the Arctic, but we're finding, in fact, it's not. This young sea ice actually plays an active role in exchanging carbon dioxide with the surface.",1700.5724424529908,-0.5320203709593938
1022,1,Sea Ice,33,neutral,551,562,11,"There are similar processes going on with bromine, mercury, and they're very reactive with the atmosphere, so we're very concerned about what these young ice types mean for the evolution of the Arctic atmosphere.",1583.6679961781563,-0.8495442851978595
1022,1,Sea Ice,34,neutral,562,586,24,"Snow on sea ice is also very important. Snow falls on the sea ice. When it falls on ice, it's already there. It forms a thick blanket. It insulates that ice, so the ice can't grow as thick as it would have otherwise. If it falls in the open ocean, it does absolutely nothing at all. So what that's doing is it's protecting this multi-year sea ice from growing too thick, which means that it gets thinner and thinner each year because the snow cover doesn't allow it to grow as thick as it used to be.",1337.8998410595925,-1.517074640929175
1022,1,Sea Ice,35,neutral,586,608,22,"Of course, this is affecting the animals that live in this environment, in particular polar bears. You've probably heard in the media that polar bears, the sea ice is disappearing. This is an important habitat for the polar bear. So what's going to happen with our polar bears? We have lots of them here in Manitoba. We have lots of them in Canada. Unfortunately, it's not as simple and straightforward as reduction in sea ice means reduction in polar bear habitat. It's much more complicated than that.",1342.2947392429542,-1.5051376674578683
1022,1,Sea Ice,36,neutral,608,622,14,"The big problem is when you remove all the sea ice and you have open water. In those areas, the length of that open water is really important because the polar bears have to go on land and have to be able to forage on the sea ice. They have to wait for it to happen in the fall.",1439.2059093487676,-1.241917447475083
1022,1,Sea Ice,37,neutral,622,639,17,"When you look at the rest of the ecosystem in the Arctic, a good way to think about it is that the sea ice acts like the trees in a tropical rainforest. If you're sitting in your seat right now and you think, okay, if we clear cut all the tropical rainforest trees, we can expect there to be an impact on everything in the tropical ecosystem, right? ",1439.272158654865,-1.2417375078777626
1022,1,Sea Ice,38,neutral,639,651,12,"Well, sea ice plays exactly the same role. If you get rid of all the sea ice, it changes the light environment and the heat environment, which affects everything that lives in the ocean because the ocean has evolved to take advantage of the timing and presence of the sea ice.",1624.2931723984964,-0.7392023317379881
1022,1,Sea Ice,39,neutral,651,663,12,"So in fact, our research work shows that the change in sea ice is affecting everything in the marine system, right? From the very smallest viruses and bacteria all the way up through the food chain to polar bears, ring seals, those kinds of things. ",1364.9729037841294,-1.443541553688772
1022,1,Sea Ice,40,neutral,663,676,13,"Another thing we're finding about the ecosystem is that invasive species are becoming a key thing in the Arctic. So on the Atlantic side of the Arctic, we're getting species moving north and displacing the Arctic species. The same's happening on the Pacific side.",1658.1267527077666,-0.6473070172753973
1022,1,Sea Ice,41,neutral,676,695,19,"The other thing that was surprising to us is just how thick some of the multi-year ice is. It piles up on itself. When it piles up on itself, it can actually get thicker in very localized areas in the Arctic. And so this was a big surprise to us as well. This idea of the ice being able to move faster is also a big hazard.",2065.5381459120736,0.4592621885823058
1022,1,Sea Ice,42,neutral,695,714,19,"What is the big paradox for us from an ice hazards perspective is one of the things that people are looking at the Arctic for is to increase development. CO2 is the thing that is causing a lot of this issue of our warming planet, yet it is opening up the Arctic for new development. And so people around the planet are interested in developing these resources that are there.",1888.429666672655,-0.02178176966642262
1022,1,Sea Ice,43,neutral,714,729,15,And of course the big resources are oil and natural gas. There's also lots of minerals and transportation is a big thing but we have to remember that there are hazards that are still there and we need to pay attention to those when we think about how to develop these resources sustainably.,2058.342838868793,0.4397190306500668
1022,1,Sea Ice,44,neutral,729,742,13,"It's very important that you remember that you live on planet Earth, and it is a unit. It functions as a unit. It doesn't operate as Manitoba, Saskatchewan, Ontario, British Columbia, northern states, right? It operates as a whole unit. ",1785.9615142576233,-0.3000952973068887
1022,1,Sea Ice,45,neutral,742,757,15,"And unfortunately, it doesn't come with a manual. So we have to figure it out. And that's what research groups like mine do, is we try to figure out what these characteristics are so that we can inform you and we can spread these ideas on really cool things like TED.",1789.412646844064,-0.2907216835366615
1022,1,Natalie Wood,46,negative,759,771,12,[music],1837.8551156824294,-0.1591471984672788
1022,1,Natalie Wood,47,negative,771,795,24,"One hand, one heart, even death won't part us now. Those dreamy lyrics from West Side Story sound like a promise, don't they? A vowing of undying love between two star crossed lovers, played to perfection, a Richard Bamer, and Natalie Wood. Together they became the faces of one of Hollywood's most iconic musicals, leaving audiences in awe for generations.",1554.8538028866703,-0.9278064534136621
1022,1,Natalie Wood,48,negative,795,810,15,"But here's the kicker. If anyone needed a little undying love, or heck maybe even just a hug, it was Natalie Wood. Beneath the glitz and the glamour, her life was more tragic backstory than fairy tale ending.",1303.5073260599165,-1.6104880766981535
1022,1,Natalie Wood,49,negative,810,829,19,"Born in 1938 in San Francisco, Natalie Wood entered the world with stars practically stitched into her baby blanket, and a family ready to cash in on them. Her parents, Nikolai and Maria Zakarinko, were Russian immigrants chasing the ever-illusive American dream.",1462.0089430483158,-1.1799821768544065
1022,1,Natalie Wood,50,negative,829,837,8,Unfortunately their dream came with a catch. They were pretty sure their ticket to success was wrapped up in their talented little daughter.,1390.1142339770274,-1.3752552410087282
1022,1,Natalie Wood,51,negative,837,853,16,"By the time Natalie was four, she was trotted off to work in front of the camera, perfecting her doe-eyed innocence while her dad perfected his drinking habit. Meanwhile, her mom Maria was less supportive cheerleader and more strict Soviet drill sergeant.",1352.5451651654826,-1.477296507730881
1022,1,Natalie Wood,52,negative,853,864,11,"Keeping Natalie and her sisters on a schedule so tight, it could have been designed by a bond villain. Maria even added a little flair by scaring the daylights out of them at every single opportunity.",1341.6802253876367,-1.5068067472141287
