pupilSize,time_in_ms,time_corrected
1941.0,2968446,0
1939.0,2968448,2
1939.0,2968450,4
1942.0,2968452,6
1943.0,2968454,8
1943.0,2968456,10
1944.0,2968458,12
1939.0,2968460,14
1933.0,2968462,16
1939.0,2968464,18
1944.0,2968466,20
1942.0,2968468,22
1937.0,2968470,24
1936.0,2968472,26
1933.0,2968474,28
1931.0,2968476,30
1932.0,2968478,32
1938.0,2968480,34
1938.0,2968482,36
1930.0,2968484,38
1929.0,2968486,40
1930.0,2968488,42
1932.0,2968490,44
1938.0,2968492,46
1939.0,2968494,48
1933.0,2968496,50
1936.0,2968498,52
1937.0,2968500,54
1933.0,2968502,56
1931.0,2968504,58
1931.0,2968506,60
1931.0,2968508,62
1931.0,2968510,64
1929.0,2968512,66
1927.0,2968514,68
1927.0,2968516,70
1926.0,2968518,72
1924.0,2968520,74
1923.0,2968522,76
1925.0,2968524,78
1923.0,2968526,80
1923.0,2968528,82
1926.0,2968530,84
1924.0,2968532,86
1920.0,2968534,88
1929.0,2968536,90
1935.0,2968538,92
1934.0,2968540,94
1932.0,2968542,96
1921.0,2968544,98
1915.0,2968546,100
1914.0,2968548,102
1915.0,2968550,104
1911.0,2968552,106
1917.0,2968554,108
1928.0,2968556,110
1923.0,2968558,112
1910.0,2968560,114
1911.0,2968562,116
1918.0,2968564,118
1917.0,2968566,120
1913.0,2968568,122
1913.0,2968570,124
1919.0,2968572,126
1925.0,2968574,128
1922.0,2968576,130
1918.0,2968578,132
1919.0,2968580,134
1918.0,2968582,136
1918.0,2968584,138
1918.0,2968586,140
1922.0,2968588,142
1935.0,2968590,144
1921.0,2968592,146
1917.0,2968594,148
1921.0,2968596,150
1924.0,2968598,152
1924.0,2968600,154
1924.0,2968602,156
1923.0,2968604,158
1924.0,2968606,160
1925.0,2968608,162
1929.0,2968610,164
1929.0,2968612,166
1935.0,2968614,168
1929.0,2968616,170
1926.0,2968618,172
1932.0,2968620,174
1934.0,2968622,176
1933.0,2968624,178
1929.0,2968626,180
1929.0,2968628,182
1930.0,2968630,184
1930.0,2968632,186
1928.0,2968634,188
1923.0,2968636,190
1929.0,2968638,192
1936.0,2968640,194
1922.0,2968642,196
1922.0,2968644,198
1930.0,2968646,200
1938.0,2968648,202
1949.0,2968650,204
1951.0,2968652,206
1949.0,2968654,208
1948.0,2968656,210
1946.0,2968658,212
1938.0,2968660,214
1944.0,2968662,216
1943.0,2968664,218
1943.0,2968666,220
1950.0,2968668,222
1951.0,2968670,224
1951.0,2968672,226
1948.0,2968674,228
1938.0,2968676,230
1942.0,2968678,232
1953.0,2968680,234
1947.0,2968682,236
1950.0,2968684,238
1954.0,2968686,240
1955.0,2968688,242
1949.0,2968690,244
1944.0,2968692,246
1944.0,2968694,248
1943.0,2968696,250
1952.0,2968698,252
1958.0,2968700,254
1955.0,2968702,256
1956.0,2968704,258
1954.0,2968706,260
1955.0,2968708,262
1957.0,2968710,264
1956.0,2968712,266
1953.0,2968714,268
1950.0,2968716,270
1953.0,2968718,272
1960.0,2968720,274
1965.0,2968722,276
1955.0,2968724,278
1956.0,2968726,280
1961.0,2968728,282
1962.0,2968730,284
1965.0,2968732,286
1971.0,2968734,288
1968.0,2968736,290
1967.0,2968738,292
1966.0,2968740,294
1965.0,2968742,296
1966.0,2968744,298
1975.0,2968746,300
1978.0,2968748,302
1976.0,2968750,304
1974.0,2968752,306
1978.0,2968754,308
1982.0,2968756,310
1974.0,2968758,312
1974.0,2968760,314
1981.0,2968762,316
1982.0,2968764,318
1985.0,2968766,320
1984.0,2968768,322
1984.0,2968770,324
1985.0,2968772,326
1987.0,2968774,328
1991.0,2968776,330
1989.0,2968778,332
1990.0,2968780,334
1985.0,2968782,336
1981.0,2968784,338
1986.0,2968786,340
1991.0,2968788,342
1995.0,2968790,344
1996.0,2968792,346
1996.0,2968794,348
1993.0,2968796,350
1979.0,2968798,352
1988.0,2968800,354
1994.0,2968802,356
1998.0,2968804,358
1998.0,2968806,360
1997.0,2968808,362
1996.0,2968810,364
1995.0,2968812,366
1995.0,2968814,368
1995.0,2968816,370
1995.0,2968818,372
1996.0,2968820,374
1998.0,2968822,376
2000.0,2968824,378
2005.0,2968826,380
2007.0,2968828,382
2012.0,2968830,384
2013.0,2968832,386
2010.0,2968834,388
2007.0,2968836,390
2012.0,2968838,392
2014.0,2968840,394
