pupilSize,time_in_ms,time_corrected
1257.0,3472526,0
1254.0,3472528,2
1252.0,3472530,4
1251.0,3472532,6
1248.0,3472534,8
1247.0,3472536,10
1245.0,3472538,12
1240.0,3472540,14
1241.0,3472542,16
1239.0,3472544,18
1234.0,3472546,20
1233.0,3472548,22
1234.0,3472550,24
1235.0,3472552,26
1233.0,3472554,28
1228.0,3472556,30
1227.0,3472558,32
1227.0,3472560,34
1224.0,3472562,36
1223.0,3472564,38
1221.0,3472566,40
1218.0,3472568,42
1218.0,3472570,44
1218.0,3472572,46
1219.0,3472574,48
1217.0,3472576,50
1214.0,3472578,52
1213.0,3472580,54
1212.0,3472582,56
1210.0,3472584,58
1209.0,3472586,60
1208.0,3472588,62
1209.0,3472590,64
1204.0,3472592,66
1202.0,3472594,68
1205.0,3472596,70
1207.0,3472598,72
1204.0,3472600,74
1202.0,3472602,76
1200.0,3472604,78
1199.0,3472606,80
1196.0,3472608,82
1195.0,3472610,84
1194.0,3472612,86
1194.0,3472614,88
1194.0,3472616,90
1193.0,3472618,92
1192.0,3472620,94
1189.0,3472622,96
1188.0,3472624,98
1189.0,3472626,100
1189.0,3472628,102
1188.0,3472630,104
1187.0,3472632,106
1185.0,3472634,108
1185.0,3472636,110
1184.0,3472638,112
1181.0,3472640,114
1180.0,3472642,116
1180.0,3472644,118
1180.0,3472646,120
1179.0,3472648,122
1177.0,3472650,124
1175.0,3472652,126
1175.0,3472654,128
1176.0,3472656,130
1180.0,3472658,132
1178.0,3472660,134
1178.0,3472662,136
1179.0,3472664,138
1181.0,3472666,140
1182.0,3472668,142
1179.0,3472670,144
1177.0,3472672,146
1177.0,3472674,148
1174.0,3472676,150
1171.0,3472678,152
1172.0,3472680,154
1173.0,3472682,156
1172.0,3472684,158
1172.0,3472686,160
1173.0,3472688,162
1172.0,3472690,164
1171.0,3472692,166
1171.0,3472694,168
1170.0,3472696,170
1169.0,3472698,172
1168.0,3472700,174
1167.0,3472702,176
1166.0,3472704,178
1168.0,3472706,180
1167.0,3472708,182
1164.0,3472710,184
1163.0,3472712,186
1163.0,3472714,188
1165.0,3472716,190
1167.0,3472718,192
1167.0,3472720,194
1167.0,3472722,196
1167.0,3472724,198
1171.0,3472726,200
1173.0,3472728,202
1173.0,3472730,204
1173.0,3472732,206
1173.0,3472734,208
1173.0,3472736,210
1173.0,3472738,212
1176.0,3472740,214
1172.0,3472742,216
1172.0,3472744,218
1171.0,3472746,220
1167.0,3472748,222
1164.0,3472750,224
1163.0,3472752,226
1163.0,3472754,228
1162.0,3472756,230
1161.0,3472758,232
1163.0,3472760,234
1164.0,3472762,236
1164.0,3472764,238
1164.0,3472766,240
1164.0,3472768,242
1164.0,3472770,244
1163.0,3472772,246
1161.0,3472774,248
1160.0,3472776,250
1161.0,3472778,252
1161.0,3472780,254
1160.0,3472782,256
1159.0,3472784,258
1160.0,3472786,260
1163.0,3472788,262
1163.0,3472790,264
1163.0,3472792,266
1160.0,3472794,268
1160.0,3472796,270
1161.0,3472798,272
1161.0,3472800,274
1161.0,3472802,276
1162.0,3472804,278
1161.0,3472806,280
1157.0,3472808,282
1156.0,3472810,284
1157.0,3472812,286
1158.0,3472814,288
1158.0,3472816,290
1158.0,3472818,292
1159.0,3472820,294
1161.0,3472822,296
1159.0,3472824,298
