pupilSize,time_in_ms,time_corrected
2019.0,2423673,0
2024.0,2423675,2
2032.0,2423677,4
2036.0,2423679,6
2038.0,2423681,8
2033.0,2423683,10
2032.0,2423685,12
2032.0,2423687,14
2037.0,2423689,16
2043.0,2423691,18
2040.0,2423693,20
2038.0,2423695,22
2038.0,2423697,24
2033.0,2423699,26
2029.0,2423701,28
2025.0,2423703,30
2027.0,2423705,32
2027.0,2423707,34
2026.0,2423709,36
2025.0,2423711,38
2025.0,2423713,40
2024.0,2423715,42
2027.0,2423717,44
2028.0,2423719,46
2030.0,2423721,48
2029.0,2423723,50
2025.0,2423725,52
2023.0,2423727,54
2023.0,2423729,56
2025.0,2423731,58
2030.0,2423733,60
2033.0,2423735,62
2036.0,2423737,64
2036.0,2423739,66
2034.0,2423741,68
2032.0,2423743,70
2038.0,2423745,72
2042.0,2423747,74
2031.0,2423749,76
2028.0,2423751,78
2032.0,2423753,80
2035.0,2423755,82
2034.0,2423757,84
2033.0,2423759,86
2027.0,2423761,88
2027.0,2423763,90
2034.0,2423765,92
2031.0,2423767,94
2035.0,2423769,96
2036.0,2423771,98
2034.0,2423773,100
2037.0,2423775,102
2043.0,2423777,104
2040.0,2423779,106
2039.0,2423781,108
2040.0,2423783,110
2042.0,2423785,112
2043.0,2423787,114
2042.0,2423789,116
2039.0,2423791,118
2038.0,2423793,120
2038.0,2423795,122
2038.0,2423797,124
2038.0,2423799,126
2046.0,2423801,128
2043.0,2423803,130
2038.0,2423805,132
2038.0,2423807,134
2039.0,2423809,136
2039.0,2423811,138
2040.0,2423813,140
2045.0,2423815,142
2047.0,2423817,144
2043.0,2423819,146
2037.0,2423821,148
2034.0,2423823,150
2031.0,2423825,152
2036.0,2423827,154
2042.0,2423829,156
2045.0,2423831,158
2040.0,2423833,160
2036.0,2423835,162
2040.0,2423837,164
2041.0,2423839,166
2039.0,2423841,168
2036.0,2423843,170
2042.0,2423845,172
2043.0,2423847,174
2035.0,2423849,176
2039.0,2423851,178
2045.0,2423853,180
2046.0,2423855,182
2049.0,2423857,184
2048.0,2423859,186
2045.0,2423861,188
2048.0,2423863,190
2057.0,2423865,192
2060.0,2423867,194
2062.0,2423869,196
2061.0,2423871,198
2061.0,2423873,200
2056.0,2423875,202
2057.0,2423877,204
2058.0,2423879,206
2055.0,2423881,208
2056.0,2423883,210
2057.0,2423885,212
2061.0,2423887,214
2062.0,2423889,216
2063.0,2423891,218
2064.0,2423893,220
2065.0,2423895,222
2058.0,2423897,224
2061.0,2423899,226
2060.0,2423901,228
2056.0,2423903,230
2058.0,2423905,232
2063.0,2423907,234
2057.0,2423909,236
2055.0,2423911,238
2058.0,2423913,240
2059.0,2423915,242
2060.0,2423917,244
2057.0,2423919,246
2055.0,2423921,248
2062.0,2423923,250
2069.0,2423925,252
2071.0,2423927,254
2065.0,2423929,256
2058.0,2423931,258
2062.0,2423933,260
2067.0,2423935,262
2070.0,2423937,264
2063.0,2423939,266
2067.0,2423941,268
2065.0,2423943,270
2070.0,2423945,272
2070.0,2423947,274
2060.0,2423949,276
2056.0,2423951,278
2062.0,2423953,280
2072.0,2423955,282
2070.0,2423957,284
2065.0,2423959,286
2071.0,2423961,288
2073.0,2423963,290
2068.0,2423965,292
2067.0,2423967,294
2063.0,2423969,296
2072.0,2423971,298
2075.0,2423973,300
2071.0,2423975,302
2068.0,2423977,304
2069.0,2423979,306
2075.0,2423981,308
2070.0,2423983,310
2066.0,2423985,312
2071.0,2423987,314
2074.0,2423989,316
2078.0,2423991,318
2078.0,2423993,320
2081.0,2423995,322
2072.0,2423997,324
2075.0,2423999,326
2079.0,2424001,328
2077.0,2424003,330
2074.0,2424005,332
2072.0,2424007,334
2070.0,2424009,336
2073.0,2424011,338
2076.0,2424013,340
2071.0,2424015,342
2074.0,2424017,344
2077.0,2424019,346
2076.0,2424021,348
2075.0,2424023,350
2070.0,2424025,352
2067.0,2424027,354
2069.0,2424029,356
2070.0,2424031,358
2070.0,2424033,360
2072.0,2424035,362
2073.0,2424037,364
2071.0,2424039,366
2068.0,2424041,368
2067.0,2424043,370
2073.0,2424045,372
2079.0,2424047,374
2079.0,2424049,376
2077.0,2424051,378
2078.0,2424053,380
2084.0,2424055,382
2087.0,2424057,384
2083.0,2424059,386
2084.0,2424061,388
2084.0,2424063,390
2083.0,2424065,392
2083.0,2424067,394
2078.0,2424069,396
2071.0,2424071,398
2069.0,2424073,400
2069.0,2424075,402
2068.0,2424077,404
2067.0,2424079,406
2067.0,2424081,408
2069.0,2424083,410
2071.0,2424085,412
2069.0,2424087,414
2067.0,2424089,416
2071.0,2424091,418
2069.0,2424093,420
2062.0,2424095,422
2063.0,2424097,424
2060.0,2424099,426
2052.0,2424101,428
2047.0,2424103,430
2047.0,2424105,432
2053.0,2424107,434
2054.0,2424109,436
2053.0,2424111,438
2054.0,2424113,440
2047.0,2424115,442
2046.0,2424117,444
2051.0,2424119,446
2051.0,2424121,448
2052.0,2424123,450
2047.0,2424125,452
2043.0,2424127,454
2043.0,2424129,456
2048.0,2424131,458
2055.0,2424133,460
2049.0,2424135,462
2039.0,2424137,464
2044.0,2424139,466
2042.0,2424141,468
2037.0,2424143,470
2035.0,2424145,472
2034.0,2424147,474
2039.0,2424149,476
2045.0,2424151,478
2039.0,2424153,480
2045.0,2424155,482
2043.0,2424157,484
2041.0,2424159,486
2037.0,2424161,488
2031.0,2424163,490
2039.0,2424165,492
2045.0,2424167,494
2045.0,2424169,496
2040.0,2424171,498
