pupilSize,time_in_ms,time_corrected
2296.0,3196925,0
2290.0,3196927,2
2291.0,3196929,4
2291.0,3196931,6
2288.0,3196933,8
2288.0,3196935,10
2289.0,3196937,12
2292.0,3196939,14
2287.0,3196941,16
2287.0,3196943,18
2286.0,3196945,20
2285.0,3196947,22
2287.0,3196949,24
2291.0,3196951,26
2291.0,3196953,28
2291.0,3196955,30
2291.0,3196957,32
2294.0,3196959,34
2292.0,3196961,36
2291.0,3196963,38
2284.0,3196965,40
2277.0,3196967,42
2272.0,3196969,44
2265.0,3196971,46
2263.0,3196973,48
2268.0,3196975,50
2269.0,3196977,52
2268.0,3196979,54
2269.0,3196981,56
2269.0,3196983,58
2268.0,3196985,60
2268.0,3196987,62
2270.0,3196989,64
2265.0,3196991,66
2264.0,3196993,68
2266.0,3196995,70
2267.0,3196997,72
2265.0,3196999,74
2266.0,3197001,76
2265.0,3197003,78
2269.0,3197005,80
2269.0,3197007,82
2266.0,3197009,84
2263.0,3197011,86
2268.0,3197013,88
2272.0,3197015,90
2266.0,3197017,92
2265.0,3197019,94
2266.0,3197021,96
2267.0,3197023,98
2267.0,3197025,100
2266.0,3197027,102
2267.0,3197029,104
2267.0,3197031,106
2267.0,3197033,108
2268.0,3197035,110
2269.0,3197037,112
2269.0,3197039,114
2269.0,3197041,116
2270.0,3197043,118
2271.0,3197045,120
2271.0,3197047,122
2272.0,3197049,124
2270.0,3197051,126
2264.0,3197053,128
2267.0,3197055,130
2272.0,3197057,132
2270.0,3197059,134
2267.0,3197061,136
2266.0,3197063,138
2274.0,3197065,140
2278.0,3197067,142
2275.0,3197069,144
2271.0,3197071,146
2272.0,3197073,148
2275.0,3197075,150
2275.0,3197077,152
2273.0,3197079,154
2273.0,3197081,156
2273.0,3197083,158
2273.0,3197085,160
2277.0,3197087,162
2279.0,3197089,164
2275.0,3197091,166
2273.0,3197093,168
2274.0,3197095,170
2274.0,3197097,172
2273.0,3197099,174
2276.0,3197101,176
2279.0,3197103,178
2278.0,3197105,180
2278.0,3197107,182
2274.0,3197109,184
2272.0,3197111,186
2272.0,3197113,188
2276.0,3197115,190
2279.0,3197117,192
2277.0,3197119,194
2277.0,3197121,196
2277.0,3197123,198
2276.0,3197125,200
2276.0,3197127,202
2275.0,3197129,204
2273.0,3197131,206
2272.0,3197133,208
2273.0,3197135,210
2276.0,3197137,212
2277.0,3197139,214
2276.0,3197141,216
2279.0,3197143,218
2282.0,3197145,220
2279.0,3197147,222
2278.0,3197149,224
2275.0,3197151,226
2273.0,3197153,228
2275.0,3197155,230
2289.0,3197157,232
2308.0,3197159,234
2313.0,3197161,236
2305.0,3197163,238
2296.0,3197165,240
2295.0,3197167,242
2291.0,3197169,244
2268.0,3197171,246
2126.0,3197173,248
1897.0,3197175,250
1680.0,3197177,252
1464.0,3197179,254
1274.0,3197181,256
1198.0,3197183,258
,3197185,260
,3197187,262
,3197189,264
,3197191,266
,3197193,268
,3197195,270
,3197197,272
,3197199,274
,3197201,276
,3197203,278
,3197205,280
,3197207,282
,3197209,284
,3197211,286
,3197213,288
,3197215,290
,3197217,292
,3197219,294
,3197221,296
,3197223,298
,3197225,300
,3197227,302
,3197229,304
,3197231,306
,3197233,308
,3197235,310
606.0,3197237,312
611.0,3197239,314
655.0,3197241,316
844.0,3197243,318
1045.0,3197245,320
1135.0,3197247,322
1227.0,3197249,324
1254.0,3197251,326
1336.0,3197253,328
1471.0,3197255,330
1546.0,3197257,332
1639.0,3197259,334
1694.0,3197261,336
1784.0,3197263,338
1837.0,3197265,340
1893.0,3197267,342
1961.0,3197269,344
2027.0,3197271,346
2099.0,3197273,348
2153.0,3197275,350
2217.0,3197277,352
2268.0,3197279,354
2267.0,3197281,356
2286.0,3197283,358
2287.0,3197285,360
2283.0,3197287,362
2283.0,3197289,364
2293.0,3197291,366
2295.0,3197293,368
2299.0,3197295,370
2308.0,3197297,372
2313.0,3197299,374
2318.0,3197301,376
2324.0,3197303,378
2324.0,3197305,380
2323.0,3197307,382
2326.0,3197309,384
2324.0,3197311,386
2322.0,3197313,388
2328.0,3197315,390
2333.0,3197317,392
2335.0,3197319,394
2335.0,3197321,396
2336.0,3197323,398
2335.0,3197325,400
2336.0,3197327,402
2336.0,3197329,404
2337.0,3197331,406
2338.0,3197333,408
2347.0,3197335,410
2354.0,3197337,412
2354.0,3197339,414
2355.0,3197341,416
2351.0,3197343,418
2351.0,3197345,420
2354.0,3197347,422
2360.0,3197349,424
2360.0,3197351,426
2362.0,3197353,428
2367.0,3197355,430
2364.0,3197357,432
2362.0,3197359,434
2362.0,3197361,436
2363.0,3197363,438
2363.0,3197365,440
2359.0,3197367,442
2354.0,3197369,444
2358.0,3197371,446
2360.0,3197373,448
2356.0,3197375,450
2356.0,3197377,452
2356.0,3197379,454
2352.0,3197381,456
2353.0,3197383,458
2355.0,3197385,460
2351.0,3197387,462
2350.0,3197389,464
2351.0,3197391,466
2350.0,3197393,468
2346.0,3197395,470
2341.0,3197397,472
2339.0,3197399,474
2341.0,3197401,476
2342.0,3197403,478
2339.0,3197405,480
2339.0,3197407,482
2340.0,3197409,484
2341.0,3197411,486
2342.0,3197413,488
2341.0,3197415,490
2337.0,3197417,492
2333.0,3197419,494
2335.0,3197421,496
2343.0,3197423,498
2346.0,3197425,500
2343.0,3197427,502
2341.0,3197429,504
2340.0,3197431,506
2340.0,3197433,508
2341.0,3197435,510
2341.0,3197437,512
2341.0,3197439,514
2343.0,3197441,516
2343.0,3197443,518
2340.0,3197445,520
2337.0,3197447,522
2335.0,3197449,524
2340.0,3197451,526
2341.0,3197453,528
2342.0,3197455,530
2343.0,3197457,532
2346.0,3197459,534
2347.0,3197461,536
2348.0,3197463,538
2345.0,3197465,540
2339.0,3197467,542
2342.0,3197469,544
2345.0,3197471,546
2342.0,3197473,548
2342.0,3197475,550
2341.0,3197477,552
2341.0,3197479,554
2344.0,3197481,556
2348.0,3197483,558
2347.0,3197485,560
2342.0,3197487,562
2343.0,3197489,564
2348.0,3197491,566
2350.0,3197493,568
2348.0,3197495,570
2350.0,3197497,572
2349.0,3197499,574
2346.0,3197501,576
2346.0,3197503,578
2345.0,3197505,580
2344.0,3197507,582
2345.0,3197509,584
2345.0,3197511,586
2345.0,3197513,588
2349.0,3197515,590
2348.0,3197517,592
2345.0,3197519,594
2346.0,3197521,596
2347.0,3197523,598
2350.0,3197525,600
2353.0,3197527,602
2357.0,3197529,604
2356.0,3197531,606
2350.0,3197533,608
2352.0,3197535,610
2354.0,3197537,612
2356.0,3197539,614
2357.0,3197541,616
2356.0,3197543,618
2355.0,3197545,620
2352.0,3197547,622
2351.0,3197549,624
2354.0,3197551,626
2357.0,3197553,628
2359.0,3197555,630
2361.0,3197557,632
2360.0,3197559,634
2357.0,3197561,636
2360.0,3197563,638
2361.0,3197565,640
2360.0,3197567,642
2360.0,3197569,644
2360.0,3197571,646
2361.0,3197573,648
2366.0,3197575,650
2368.0,3197577,652
2364.0,3197579,654
2361.0,3197581,656
2362.0,3197583,658
2364.0,3197585,660
2366.0,3197587,662
2364.0,3197589,664
2362.0,3197591,666
2363.0,3197593,668
2367.0,3197595,670
2367.0,3197597,672
2367.0,3197599,674
2369.0,3197601,676
2372.0,3197603,678
2371.0,3197605,680
2369.0,3197607,682
2368.0,3197609,684
2369.0,3197611,686
2371.0,3197613,688
2378.0,3197615,690
2374.0,3197617,692
2375.0,3197619,694
2377.0,3197621,696
2376.0,3197623,698
2378.0,3197625,700
2377.0,3197627,702
2376.0,3197629,704
2379.0,3197631,706
2379.0,3197633,708
2379.0,3197635,710
2379.0,3197637,712
2379.0,3197639,714
2380.0,3197641,716
2380.0,3197643,718
2380.0,3197645,720
2382.0,3197647,722
2382.0,3197649,724
2382.0,3197651,726
2382.0,3197653,728
2380.0,3197655,730
2381.0,3197657,732
2384.0,3197659,734
2383.0,3197661,736
2381.0,3197663,738
2382.0,3197665,740
2384.0,3197667,742
2385.0,3197669,744
2388.0,3197671,746
2390.0,3197673,748
2389.0,3197675,750
2388.0,3197677,752
2389.0,3197679,754
2390.0,3197681,756
2389.0,3197683,758
2390.0,3197685,760
2389.0,3197687,762
2389.0,3197689,764
2388.0,3197691,766
2388.0,3197693,768
2390.0,3197695,770
2389.0,3197697,772
2388.0,3197699,774
2392.0,3197701,776
2392.0,3197703,778
2393.0,3197705,780
2396.0,3197707,782
2399.0,3197709,784
2398.0,3197711,786
2398.0,3197713,788
2398.0,3197715,790
2397.0,3197717,792
2398.0,3197719,794
2399.0,3197721,796
2397.0,3197723,798
2399.0,3197725,800
2398.0,3197727,802
2397.0,3197729,804
2397.0,3197731,806
2397.0,3197733,808
2400.0,3197735,810
2400.0,3197737,812
2394.0,3197739,814
2392.0,3197741,816
2396.0,3197743,818
2399.0,3197745,820
2399.0,3197747,822
2399.0,3197749,824
2400.0,3197751,826
2399.0,3197753,828
2397.0,3197755,830
2399.0,3197757,832
2403.0,3197759,834
2405.0,3197761,836
2404.0,3197763,838
2399.0,3197765,840
2394.0,3197767,842
2396.0,3197769,844
2399.0,3197771,846
2399.0,3197773,848
2399.0,3197775,850
2400.0,3197777,852
2402.0,3197779,854
2403.0,3197781,856
2403.0,3197783,858
2402.0,3197785,860
2402.0,3197787,862
2401.0,3197789,864
2407.0,3197791,866
2405.0,3197793,868
2401.0,3197795,870
2401.0,3197797,872
2404.0,3197799,874
2404.0,3197801,876
2401.0,3197803,878
2402.0,3197805,880
2402.0,3197807,882
2401.0,3197809,884
2401.0,3197811,886
2400.0,3197813,888
2402.0,3197815,890
2397.0,3197817,892
2395.0,3197819,894
2395.0,3197821,896
2396.0,3197823,898
2397.0,3197825,900
2403.0,3197827,902
2406.0,3197829,904
2401.0,3197831,906
2402.0,3197833,908
2405.0,3197835,910
2405.0,3197837,912
2405.0,3197839,914
2406.0,3197841,916
2407.0,3197843,918
2407.0,3197845,920
2408.0,3197847,922
2406.0,3197849,924
2397.0,3197851,926
2398.0,3197853,928
2398.0,3197855,930
2397.0,3197857,932
2393.0,3197859,934
2393.0,3197861,936
2395.0,3197863,938
2397.0,3197865,940
2400.0,3197867,942
2401.0,3197869,944
2400.0,3197871,946
2398.0,3197873,948
2400.0,3197875,950
2401.0,3197877,952
2401.0,3197879,954
2401.0,3197881,956
2399.0,3197883,958
2396.0,3197885,960
2395.0,3197887,962
2394.0,3197889,964
2392.0,3197891,966
2391.0,3197893,968
2390.0,3197895,970
2389.0,3197897,972
2389.0,3197899,974
2390.0,3197901,976
2392.0,3197903,978
2392.0,3197905,980
2395.0,3197907,982
2397.0,3197909,984
2396.0,3197911,986
2396.0,3197913,988
2395.0,3197915,990
2393.0,3197917,992
2393.0,3197919,994
2394.0,3197921,996
2388.0,3197923,998
2386.0,3197925,1000
2382.0,3197927,1002
2383.0,3197929,1004
2382.0,3197931,1006
2376.0,3197933,1008
2372.0,3197935,1010
2376.0,3197937,1012
2383.0,3197939,1014
2383.0,3197941,1016
2382.0,3197943,1018
2383.0,3197945,1020
2383.0,3197947,1022
2382.0,3197949,1024
2380.0,3197951,1026
2379.0,3197953,1028
2378.0,3197955,1030
2378.0,3197957,1032
2377.0,3197959,1034
2375.0,3197961,1036
2374.0,3197963,1038
2373.0,3197965,1040
2370.0,3197967,1042
2370.0,3197969,1044
2364.0,3197971,1046
2363.0,3197973,1048
2364.0,3197975,1050
2368.0,3197977,1052
2368.0,3197979,1054
2367.0,3197981,1056
2363.0,3197983,1058
2362.0,3197985,1060
2363.0,3197987,1062
2359.0,3197989,1064
2360.0,3197991,1066
2365.0,3197993,1068
2362.0,3197995,1070
2364.0,3197997,1072
2365.0,3197999,1074
2362.0,3198001,1076
2363.0,3198003,1078
2363.0,3198005,1080
2361.0,3198007,1082
2360.0,3198009,1084
2358.0,3198011,1086
2356.0,3198013,1088
2356.0,3198015,1090
2354.0,3198017,1092
2351.0,3198019,1094
2351.0,3198021,1096
2352.0,3198023,1098
2349.0,3198025,1100
2347.0,3198027,1102
2348.0,3198029,1104
2348.0,3198031,1106
2346.0,3198033,1108
2347.0,3198035,1110
2352.0,3198037,1112
2350.0,3198039,1114
2348.0,3198041,1116
2344.0,3198043,1118
2344.0,3198045,1120
2344.0,3198047,1122
2344.0,3198049,1124
2344.0,3198051,1126
2340.0,3198053,1128
2334.0,3198055,1130
2335.0,3198057,1132
2339.0,3198059,1134
2340.0,3198061,1136
2339.0,3198063,1138
2338.0,3198065,1140
2338.0,3198067,1142
2338.0,3198069,1144
2340.0,3198071,1146
2340.0,3198073,1148
2339.0,3198075,1150
2338.0,3198077,1152
2337.0,3198079,1154
2337.0,3198081,1156
2337.0,3198083,1158
2336.0,3198085,1160
2335.0,3198087,1162
2334.0,3198089,1164
2336.0,3198091,1166
2342.0,3198093,1168
2341.0,3198095,1170
2339.0,3198097,1172
2337.0,3198099,1174
2336.0,3198101,1176
2334.0,3198103,1178
2335.0,3198105,1180
2336.0,3198107,1182
2333.0,3198109,1184
2331.0,3198111,1186
2329.0,3198113,1188
2328.0,3198115,1190
2326.0,3198117,1192
2328.0,3198119,1194
2333.0,3198121,1196
2334.0,3198123,1198
2333.0,3198125,1200
2331.0,3198127,1202
