pupilSize,time_in_ms,time_corrected
2221.0,3248983,0
2220.0,3248985,2
2224.0,3248987,4
2227.0,3248989,6
2223.0,3248991,8
2217.0,3248993,10
2212.0,3248995,12
2213.0,3248997,14
2220.0,3248999,16
2221.0,3249001,18
2218.0,3249003,20
2220.0,3249005,22
2221.0,3249007,24
2220.0,3249009,26
2222.0,3249011,28
2222.0,3249013,30
2222.0,3249015,32
2225.0,3249017,34
2235.0,3249019,36
2232.0,3249021,38
2228.0,3249023,40
2226.0,3249025,42
2226.0,3249027,44
2228.0,3249029,46
2229.0,3249031,48
2231.0,3249033,50
2228.0,3249035,52
2222.0,3249037,54
2223.0,3249039,56
2225.0,3249041,58
2228.0,3249043,60
2229.0,3249045,62
2229.0,3249047,64
2228.0,3249049,66
2228.0,3249051,68
2227.0,3249053,70
2229.0,3249055,72
2232.0,3249057,74
2232.0,3249059,76
2226.0,3249061,78
2226.0,3249063,80
2226.0,3249065,82
2227.0,3249067,84
2234.0,3249069,86
2235.0,3249071,88
2232.0,3249073,90
2232.0,3249075,92
2233.0,3249077,94
2235.0,3249079,96
2235.0,3249081,98
2233.0,3249083,100
2228.0,3249085,102
2232.0,3249087,104
2232.0,3249089,106
2231.0,3249091,108
2233.0,3249093,110
2238.0,3249095,112
2237.0,3249097,114
2237.0,3249099,116
2237.0,3249101,118
2238.0,3249103,120
2239.0,3249105,122
2237.0,3249107,124
2241.0,3249109,126
2238.0,3249111,128
2234.0,3249113,130
2237.0,3249115,132
2239.0,3249117,134
2238.0,3249119,136
2237.0,3249121,138
2237.0,3249123,140
2238.0,3249125,142
2241.0,3249127,144
2243.0,3249129,146
2244.0,3249131,148
2244.0,3249133,150
2243.0,3249135,152
2238.0,3249137,154
2236.0,3249139,156
2240.0,3249141,158
2244.0,3249143,160
2246.0,3249145,162
2243.0,3249147,164
2239.0,3249149,166
2239.0,3249151,168
2239.0,3249153,170
2243.0,3249155,172
2246.0,3249157,174
2242.0,3249159,176
2240.0,3249161,178
2243.0,3249163,180
2247.0,3249165,182
2248.0,3249167,184
2244.0,3249169,186
2242.0,3249171,188
2241.0,3249173,190
2241.0,3249175,192
2242.0,3249177,194
2245.0,3249179,196
2247.0,3249181,198
2247.0,3249183,200
2244.0,3249185,202
2247.0,3249187,204
2249.0,3249189,206
2250.0,3249191,208
2249.0,3249193,210
2246.0,3249195,212
2247.0,3249197,214
2252.0,3249199,216
2256.0,3249201,218
2252.0,3249203,220
2249.0,3249205,222
2250.0,3249207,224
2251.0,3249209,226
2251.0,3249211,228
2252.0,3249213,230
2251.0,3249215,232
2250.0,3249217,234
2250.0,3249219,236
2248.0,3249221,238
2245.0,3249223,240
2248.0,3249225,242
2250.0,3249227,244
2251.0,3249229,246
2251.0,3249231,248
2249.0,3249233,250
2248.0,3249235,252
2249.0,3249237,254
2247.0,3249239,256
2243.0,3249241,258
2242.0,3249243,260
2248.0,3249245,262
2252.0,3249247,264
2253.0,3249249,266
2253.0,3249251,268
2256.0,3249253,270
2256.0,3249255,272
2252.0,3249257,274
2253.0,3249259,276
2256.0,3249261,278
2256.0,3249263,280
2256.0,3249265,282
2256.0,3249267,284
2252.0,3249269,286
2247.0,3249271,288
2247.0,3249273,290
2250.0,3249275,292
2250.0,3249277,294
2247.0,3249279,296
2248.0,3249281,298
2247.0,3249283,300
2248.0,3249285,302
2249.0,3249287,304
2250.0,3249289,306
2250.0,3249291,308
2251.0,3249293,310
2255.0,3249295,312
2255.0,3249297,314
2251.0,3249299,316
2249.0,3249301,318
2251.0,3249303,320
2249.0,3249305,322
2251.0,3249307,324
2255.0,3249309,326
2258.0,3249311,328
2261.0,3249313,330
2259.0,3249315,332
2253.0,3249317,334
2255.0,3249319,336
2254.0,3249321,338
2253.0,3249323,340
2253.0,3249325,342
2255.0,3249327,344
2259.0,3249329,346
2258.0,3249331,348
2256.0,3249333,350
2256.0,3249335,352
2259.0,3249337,354
2260.0,3249339,356
2259.0,3249341,358
2256.0,3249343,360
2257.0,3249345,362
2258.0,3249347,364
2258.0,3249349,366
2257.0,3249351,368
2257.0,3249353,370
2253.0,3249355,372
2254.0,3249357,374
2258.0,3249359,376
2257.0,3249361,378
2262.0,3249363,380
2263.0,3249365,382
2263.0,3249367,384
2263.0,3249369,386
2262.0,3249371,388
2263.0,3249373,390
2263.0,3249375,392
2263.0,3249377,394
2262.0,3249379,396
2261.0,3249381,398
2261.0,3249383,400
2260.0,3249385,402
2256.0,3249387,404
2254.0,3249389,406
2255.0,3249391,408
2257.0,3249393,410
2258.0,3249395,412
2259.0,3249397,414
2258.0,3249399,416
2255.0,3249401,418
2257.0,3249403,420
2261.0,3249405,422
2261.0,3249407,424
2261.0,3249409,426
2263.0,3249411,428
2260.0,3249413,430
2259.0,3249415,432
2260.0,3249417,434
2263.0,3249419,436
2264.0,3249421,438
2266.0,3249423,440
2268.0,3249425,442
2261.0,3249427,444
2260.0,3249429,446
2263.0,3249431,448
2262.0,3249433,450
2263.0,3249435,452
2266.0,3249437,454
2266.0,3249439,456
2262.0,3249441,458
2256.0,3249443,460
2251.0,3249445,462
2253.0,3249447,464
2257.0,3249449,466
2259.0,3249451,468
2258.0,3249453,470
2259.0,3249455,472
2263.0,3249457,474
2264.0,3249459,476
2264.0,3249461,478
2264.0,3249463,480
2259.0,3249465,482
2255.0,3249467,484
2254.0,3249469,486
2257.0,3249471,488
2258.0,3249473,490
2260.0,3249475,492
2260.0,3249477,494
2258.0,3249479,496
2258.0,3249481,498
2253.0,3249483,500
2250.0,3249485,502
2251.0,3249487,504
2252.0,3249489,506
2253.0,3249491,508
2252.0,3249493,510
2247.0,3249495,512
2248.0,3249497,514
2252.0,3249499,516
2253.0,3249501,518
2252.0,3249503,520
2252.0,3249505,522
2253.0,3249507,524
2251.0,3249509,526
2250.0,3249511,528
2249.0,3249513,530
2248.0,3249515,532
2249.0,3249517,534
2251.0,3249519,536
2251.0,3249521,538
2248.0,3249523,540
2246.0,3249525,542
2246.0,3249527,544
2250.0,3249529,546
2249.0,3249531,548
2246.0,3249533,550
2245.0,3249535,552
2245.0,3249537,554
2246.0,3249539,556
2247.0,3249541,558
2249.0,3249543,560
2251.0,3249545,562
2247.0,3249547,564
2244.0,3249549,566
2245.0,3249551,568
2243.0,3249553,570
2241.0,3249555,572
2242.0,3249557,574
2240.0,3249559,576
2239.0,3249561,578
2239.0,3249563,580
2241.0,3249565,582
2242.0,3249567,584
2243.0,3249569,586
2242.0,3249571,588
2243.0,3249573,590
2246.0,3249575,592
2248.0,3249577,594
2249.0,3249579,596
2245.0,3249581,598
2242.0,3249583,600
2242.0,3249585,602
2240.0,3249587,604
2237.0,3249589,606
2237.0,3249591,608
2239.0,3249593,610
2242.0,3249595,612
2239.0,3249597,614
2237.0,3249599,616
2237.0,3249601,618
2236.0,3249603,620
2231.0,3249605,622
2230.0,3249607,624
2231.0,3249609,626
2233.0,3249611,628
2234.0,3249613,630
2234.0,3249615,632
2236.0,3249617,634
2236.0,3249619,636
2235.0,3249621,638
2234.0,3249623,640
2233.0,3249625,642
2232.0,3249627,644
2232.0,3249629,646
2232.0,3249631,648
2229.0,3249633,650
2227.0,3249635,652
2223.0,3249637,654
2225.0,3249639,656
2226.0,3249641,658
2226.0,3249643,660
2227.0,3249645,662
2229.0,3249647,664
2233.0,3249649,666
2237.0,3249651,668
2238.0,3249653,670
2237.0,3249655,672
2229.0,3249657,674
2222.0,3249659,676
2216.0,3249661,678
2212.0,3249663,680
2208.0,3249665,682
2187.0,3249667,684
2104.0,3249669,686
2014.0,3249671,688
1931.0,3249673,690
1811.0,3249675,692
1662.0,3249677,694
1510.0,3249679,696
1347.0,3249681,698
1235.0,3249683,700
1139.0,3249685,702
1081.0,3249687,704
,3249689,706
,3249691,708
,3249693,710
,3249695,712
,3249697,714
,3249699,716
,3249701,718
,3249703,720
,3249705,722
,3249707,724
,3249709,726
,3249711,728
,3249713,730
,3249715,732
,3249717,734
,3249719,736
,3249721,738
,3249723,740
,3249725,742
,3249727,744
,3249729,746
,3249731,748
,3249733,750
,3249735,752
,3249737,754
,3249739,756
,3249741,758
,3249743,760
,3249745,762
,3249747,764
,3249749,766
,3249751,768
,3249753,770
,3249755,772
,3249757,774
,3249759,776
,3249761,778
,3249763,780
,3249765,782
,3249767,784
,3249769,786
,3249771,788
,3249773,790
,3249775,792
,3249777,794
,3249779,796
,3249781,798
,3249783,800
,3249785,802
1319.0,3249787,804
1313.0,3249789,806
1276.0,3249791,808
1350.0,3249793,810
1414.0,3249795,812
1402.0,3249797,814
1460.0,3249799,816
1500.0,3249801,818
1549.0,3249803,820
1588.0,3249805,822
1618.0,3249807,824
1662.0,3249809,826
1691.0,3249811,828
1718.0,3249813,830
1758.0,3249815,832
1789.0,3249817,834
1826.0,3249819,836
1867.0,3249821,838
1870.0,3249823,840
1920.0,3249825,842
1950.0,3249827,844
1959.0,3249829,846
1978.0,3249831,848
1992.0,3249833,850
1990.0,3249835,852
1994.0,3249837,854
2017.0,3249839,856
2042.0,3249841,858
2065.0,3249843,860
2069.0,3249845,862
2063.0,3249847,864
2078.0,3249849,866
2129.0,3249851,868
2138.0,3249853,870
2141.0,3249855,872
2156.0,3249857,874
2163.0,3249859,876
2167.0,3249861,878
2174.0,3249863,880
2177.0,3249865,882
2172.0,3249867,884
2169.0,3249869,886
2173.0,3249871,888
2173.0,3249873,890
2173.0,3249875,892
2173.0,3249877,894
2175.0,3249879,896
2171.0,3249881,898
2171.0,3249883,900
2176.0,3249885,902
2176.0,3249887,904
2176.0,3249889,906
2171.0,3249891,908
2171.0,3249893,910
2176.0,3249895,912
2178.0,3249897,914
2176.0,3249899,916
2179.0,3249901,918
2184.0,3249903,920
2184.0,3249905,922
2184.0,3249907,924
2184.0,3249909,926
2184.0,3249911,928
2183.0,3249913,930
2181.0,3249915,932
2181.0,3249917,934
2181.0,3249919,936
2180.0,3249921,938
2184.0,3249923,940
2187.0,3249925,942
2185.0,3249927,944
2184.0,3249929,946
2184.0,3249931,948
2187.0,3249933,950
2185.0,3249935,952
2185.0,3249937,954
2186.0,3249939,956
2187.0,3249941,958
2187.0,3249943,960
2184.0,3249945,962
2184.0,3249947,964
2187.0,3249949,966
2186.0,3249951,968
2186.0,3249953,970
2188.0,3249955,972
2190.0,3249957,974
2193.0,3249959,976
2196.0,3249961,978
2196.0,3249963,980
2195.0,3249965,982
2193.0,3249967,984
2191.0,3249969,986
2190.0,3249971,988
2194.0,3249973,990
2198.0,3249975,992
2192.0,3249977,994
2193.0,3249979,996
2197.0,3249981,998
2197.0,3249983,1000
2200.0,3249985,1002
2205.0,3249987,1004
2205.0,3249989,1006
2199.0,3249991,1008
2195.0,3249993,1010
2195.0,3249995,1012
2195.0,3249997,1014
2194.0,3249999,1016
2199.0,3250001,1018
2204.0,3250003,1020
2204.0,3250005,1022
2206.0,3250007,1024
2208.0,3250009,1026
2204.0,3250011,1028
2196.0,3250013,1030
2193.0,3250015,1032
2193.0,3250017,1034
2200.0,3250019,1036
2199.0,3250021,1038
2197.0,3250023,1040
2195.0,3250025,1042
2196.0,3250027,1044
2199.0,3250029,1046
2199.0,3250031,1048
2198.0,3250033,1050
2198.0,3250035,1052
2199.0,3250037,1054
2197.0,3250039,1056
2198.0,3250041,1058
2197.0,3250043,1060
2194.0,3250045,1062
2197.0,3250047,1064
2198.0,3250049,1066
2195.0,3250051,1068
2194.0,3250053,1070
2195.0,3250055,1072
2195.0,3250057,1074
2193.0,3250059,1076
2192.0,3250061,1078
2191.0,3250063,1080
2195.0,3250065,1082
2199.0,3250067,1084
2201.0,3250069,1086
2198.0,3250071,1088
2197.0,3250073,1090
2198.0,3250075,1092
2198.0,3250077,1094
2199.0,3250079,1096
2198.0,3250081,1098
2197.0,3250083,1100
2196.0,3250085,1102
2196.0,3250087,1104
2194.0,3250089,1106
2194.0,3250091,1108
2197.0,3250093,1110
2201.0,3250095,1112
2201.0,3250097,1114
2202.0,3250099,1116
2203.0,3250101,1118
2204.0,3250103,1120
2205.0,3250105,1122
2201.0,3250107,1124
2202.0,3250109,1126
2201.0,3250111,1128
2197.0,3250113,1130
2197.0,3250115,1132
2200.0,3250117,1134
2201.0,3250119,1136
2203.0,3250121,1138
2205.0,3250123,1140
2204.0,3250125,1142
2203.0,3250127,1144
2204.0,3250129,1146
2201.0,3250131,1148
2201.0,3250133,1150
2202.0,3250135,1152
2204.0,3250137,1154
2204.0,3250139,1156
2204.0,3250141,1158
2207.0,3250143,1160
2209.0,3250145,1162
2209.0,3250147,1164
2208.0,3250149,1166
2207.0,3250151,1168
2205.0,3250153,1170
2205.0,3250155,1172
2203.0,3250157,1174
2201.0,3250159,1176
2200.0,3250161,1178
2201.0,3250163,1180
2205.0,3250165,1182
2200.0,3250167,1184
2201.0,3250169,1186
2205.0,3250171,1188
2203.0,3250173,1190
2197.0,3250175,1192
2201.0,3250177,1194
2204.0,3250179,1196
2204.0,3250181,1198
2206.0,3250183,1200
2208.0,3250185,1202
2208.0,3250187,1204
2206.0,3250189,1206
2205.0,3250191,1208
2205.0,3250193,1210
2204.0,3250195,1212
2204.0,3250197,1214
2203.0,3250199,1216
2201.0,3250201,1218
2200.0,3250203,1220
2200.0,3250205,1222
2203.0,3250207,1224
2201.0,3250209,1226
2199.0,3250211,1228
2199.0,3250213,1230
2201.0,3250215,1232
2202.0,3250217,1234
2201.0,3250219,1236
2199.0,3250221,1238
2196.0,3250223,1240
2195.0,3250225,1242
2193.0,3250227,1244
2193.0,3250229,1246
2198.0,3250231,1248
2201.0,3250233,1250
2199.0,3250235,1252
