pupilSize,time_in_ms,time_corrected
1436.0,3826643,0
1440.0,3826645,2
1437.0,3826647,4
1431.0,3826649,6
1431.0,3826651,8
1427.0,3826653,10
1428.0,3826655,12
1440.0,3826657,14
1439.0,3826659,16
1435.0,3826661,18
1435.0,3826663,20
1435.0,3826665,22
1432.0,3826667,24
1431.0,3826669,26
1432.0,3826671,28
1439.0,3826673,30
1446.0,3826675,32
1448.0,3826677,34
1455.0,3826679,36
1458.0,3826681,38
1451.0,3826683,40
1443.0,3826685,42
1448.0,3826687,44
1445.0,3826689,46
1440.0,3826691,48
1438.0,3826693,50
1438.0,3826695,52
1446.0,3826697,54
1447.0,3826699,56
1441.0,3826701,58
1441.0,3826703,60
1448.0,3826705,62
1450.0,3826707,64
1449.0,3826709,66
1444.0,3826711,68
1442.0,3826713,70
1443.0,3826715,72
1445.0,3826717,74
1443.0,3826719,76
1447.0,3826721,78
1449.0,3826723,80
1446.0,3826725,82
1444.0,3826727,84
1447.0,3826729,86
1449.0,3826731,88
1450.0,3826733,90
1451.0,3826735,92
1451.0,3826737,94
1453.0,3826739,96
1450.0,3826741,98
1451.0,3826743,100
1454.0,3826745,102
1456.0,3826747,104
1458.0,3826749,106
1454.0,3826751,108
1449.0,3826753,110
1450.0,3826755,112
1451.0,3826757,114
1455.0,3826759,116
1457.0,3826761,118
1456.0,3826763,120
1454.0,3826765,122
1454.0,3826767,124
1453.0,3826769,126
1452.0,3826771,128
1451.0,3826773,130
1450.0,3826775,132
1452.0,3826777,134
1455.0,3826779,136
1457.0,3826781,138
1452.0,3826783,140
1450.0,3826785,142
1453.0,3826787,144
1456.0,3826789,146
1464.0,3826791,148
1461.0,3826793,150
1455.0,3826795,152
1454.0,3826797,154
1452.0,3826799,156
1456.0,3826801,158
1456.0,3826803,160
1454.0,3826805,162
1455.0,3826807,164
1458.0,3826809,166
1458.0,3826811,168
1458.0,3826813,170
1463.0,3826815,172
1467.0,3826817,174
1467.0,3826819,176
1466.0,3826821,178
1458.0,3826823,180
1457.0,3826825,182
1461.0,3826827,184
1462.0,3826829,186
1465.0,3826831,188
1469.0,3826833,190
1465.0,3826835,192
1458.0,3826837,194
1458.0,3826839,196
1462.0,3826841,198
1466.0,3826843,200
1463.0,3826845,202
1460.0,3826847,204
1459.0,3826849,206
1459.0,3826851,208
1458.0,3826853,210
1458.0,3826855,212
1466.0,3826857,214
1465.0,3826859,216
1463.0,3826861,218
1466.0,3826863,220
1467.0,3826865,222
1469.0,3826867,224
1471.0,3826869,226
1472.0,3826871,228
1474.0,3826873,230
1470.0,3826875,232
1467.0,3826877,234
1469.0,3826879,236
1470.0,3826881,238
1470.0,3826883,240
1466.0,3826885,242
1468.0,3826887,244
1474.0,3826889,246
1472.0,3826891,248
1470.0,3826893,250
1469.0,3826895,252
1468.0,3826897,254
1468.0,3826899,256
1471.0,3826901,258
1477.0,3826903,260
1477.0,3826905,262
1477.0,3826907,264
1479.0,3826909,266
1477.0,3826911,268
1472.0,3826913,270
1470.0,3826915,272
1474.0,3826917,274
1476.0,3826919,276
1472.0,3826921,278
1472.0,3826923,280
1474.0,3826925,282
1476.0,3826927,284
1477.0,3826929,286
1479.0,3826931,288
1484.0,3826933,290
1484.0,3826935,292
1482.0,3826937,294
1484.0,3826939,296
1477.0,3826941,298
1474.0,3826943,300
1473.0,3826945,302
1473.0,3826947,304
1472.0,3826949,306
1470.0,3826951,308
1472.0,3826953,310
1474.0,3826955,312
1476.0,3826957,314
1476.0,3826959,316
1473.0,3826961,318
1474.0,3826963,320
1476.0,3826965,322
1481.0,3826967,324
1485.0,3826969,326
1486.0,3826971,328
1485.0,3826973,330
1487.0,3826975,332
1491.0,3826977,334
1493.0,3826979,336
1494.0,3826981,338
1492.0,3826983,340
1489.0,3826985,342
1496.0,3826987,344
1502.0,3826989,346
1504.0,3826991,348
1500.0,3826993,350
1488.0,3826995,352
1486.0,3826997,354
1486.0,3826999,356
1487.0,3827001,358
1490.0,3827003,360
1493.0,3827005,362
1497.0,3827007,364
1497.0,3827009,366
1494.0,3827011,368
1495.0,3827013,370
1496.0,3827015,372
1494.0,3827017,374
1494.0,3827019,376
1498.0,3827021,378
1503.0,3827023,380
