pupilSize,time_in_ms,time_corrected
2678.0,2242432,0
2679.0,2242434,2
2671.0,2242436,4
2675.0,2242438,6
2679.0,2242440,8
2675.0,2242442,10
2673.0,2242444,12
2672.0,2242446,14
2666.0,2242448,16
2667.0,2242450,18
2682.0,2242452,20
2698.0,2242454,22
2698.0,2242456,24
2686.0,2242458,26
2686.0,2242460,28
2686.0,2242462,30
2683.0,2242464,32
2674.0,2242466,34
2679.0,2242468,36
2678.0,2242470,38
2685.0,2242472,40
2689.0,2242474,42
2679.0,2242476,44
2665.0,2242478,46
2666.0,2242480,48
2655.0,2242482,50
2658.0,2242484,52
2666.0,2242486,54
2659.0,2242488,56
2660.0,2242490,58
2661.0,2242492,60
2668.0,2242494,62
2669.0,2242496,64
2666.0,2242498,66
2676.0,2242500,68
2678.0,2242502,70
2671.0,2242504,72
2667.0,2242506,74
2657.0,2242508,76
2667.0,2242510,78
2672.0,2242512,80
2664.0,2242514,82
2671.0,2242516,84
2685.0,2242518,86
2691.0,2242520,88
2690.0,2242522,90
2687.0,2242524,92
2688.0,2242526,94
2682.0,2242528,96
2677.0,2242530,98
2675.0,2242532,100
2673.0,2242534,102
2666.0,2242536,104
2671.0,2242538,106
2681.0,2242540,108
2683.0,2242542,110
2684.0,2242544,112
2678.0,2242546,114
2671.0,2242548,116
2672.0,2242550,118
2680.0,2242552,120
2688.0,2242554,122
2690.0,2242556,124
2683.0,2242558,126
2673.0,2242560,128
2674.0,2242562,130
2670.0,2242564,132
2672.0,2242566,134
2678.0,2242568,136
2682.0,2242570,138
2682.0,2242572,140
2682.0,2242574,142
2684.0,2242576,144
2668.0,2242578,146
2656.0,2242580,148
2661.0,2242582,150
2685.0,2242584,152
2689.0,2242586,154
2686.0,2242588,156
2685.0,2242590,158
2683.0,2242592,160
2681.0,2242594,162
2690.0,2242596,164
2677.0,2242598,166
2669.0,2242600,168
2664.0,2242602,170
2660.0,2242604,172
2655.0,2242606,174
2658.0,2242608,176
2678.0,2242610,178
2671.0,2242612,180
2667.0,2242614,182
2669.0,2242616,184
2662.0,2242618,186
2665.0,2242620,188
2676.0,2242622,190
2680.0,2242624,192
2679.0,2242626,194
2673.0,2242628,196
2673.0,2242630,198
2676.0,2242632,200
2675.0,2242634,202
2670.0,2242636,204
2673.0,2242638,206
2680.0,2242640,208
2681.0,2242642,210
2680.0,2242644,212
2681.0,2242646,214
2679.0,2242648,216
2671.0,2242650,218
2658.0,2242652,220
2655.0,2242654,222
2660.0,2242656,224
2673.0,2242658,226
2678.0,2242660,228
2670.0,2242662,230
2668.0,2242664,232
2671.0,2242666,234
2660.0,2242668,236
2670.0,2242670,238
2667.0,2242672,240
2661.0,2242674,242
2670.0,2242676,244
2679.0,2242678,246
2678.0,2242680,248
2684.0,2242682,250
2685.0,2242684,252
2686.0,2242686,254
2684.0,2242688,256
2690.0,2242690,258
2700.0,2242692,260
2697.0,2242694,262
2685.0,2242696,264
2686.0,2242698,266
2689.0,2242700,268
2692.0,2242702,270
2694.0,2242704,272
2698.0,2242706,274
2698.0,2242708,276
2699.0,2242710,278
2701.0,2242712,280
2708.0,2242714,282
2703.0,2242716,284
2692.0,2242718,286
2696.0,2242720,288
2697.0,2242722,290
2695.0,2242724,292
2695.0,2242726,294
2691.0,2242728,296
2683.0,2242730,298
2673.0,2242732,300
2684.0,2242734,302
2685.0,2242736,304
2680.0,2242738,306
2667.0,2242740,308
2660.0,2242742,310
2666.0,2242744,312
2678.0,2242746,314
2673.0,2242748,316
2664.0,2242750,318
2658.0,2242752,320
2656.0,2242754,322
2665.0,2242756,324
2671.0,2242758,326
2666.0,2242760,328
2668.0,2242762,330
2674.0,2242764,332
2673.0,2242766,334
2672.0,2242768,336
2674.0,2242770,338
2671.0,2242772,340
2665.0,2242774,342
2665.0,2242776,344
2668.0,2242778,346
2666.0,2242780,348
2664.0,2242782,350
2669.0,2242784,352
2672.0,2242786,354
2665.0,2242788,356
2662.0,2242790,358
2666.0,2242792,360
2661.0,2242794,362
2658.0,2242796,364
2657.0,2242798,366
2665.0,2242800,368
2673.0,2242802,370
2668.0,2242804,372
2662.0,2242806,374
2650.0,2242808,376
2644.0,2242810,378
2645.0,2242812,380
2647.0,2242814,382
2642.0,2242816,384
2641.0,2242818,386
2648.0,2242820,388
2659.0,2242822,390
2668.0,2242824,392
2667.0,2242826,394
2657.0,2242828,396
2653.0,2242830,398
2648.0,2242832,400
2649.0,2242834,402
2651.0,2242836,404
2658.0,2242838,406
2655.0,2242840,408
2646.0,2242842,410
2644.0,2242844,412
2647.0,2242846,414
2653.0,2242848,416
2657.0,2242850,418
2669.0,2242852,420
2674.0,2242854,422
2676.0,2242856,424
2677.0,2242858,426
2678.0,2242860,428
2678.0,2242862,430
2675.0,2242864,432
2680.0,2242866,434
2679.0,2242868,436
2673.0,2242870,438
2681.0,2242872,440
2696.0,2242874,442
2696.0,2242876,444
2694.0,2242878,446
2688.0,2242880,448
2685.0,2242882,450
2685.0,2242884,452
2686.0,2242886,454
2688.0,2242888,456
2699.0,2242890,458
2684.0,2242892,460
2676.0,2242894,462
2682.0,2242896,464
2683.0,2242898,466
2680.0,2242900,468
2673.0,2242902,470
2685.0,2242904,472
2686.0,2242906,474
2673.0,2242908,476
2676.0,2242910,478
2671.0,2242912,480
2670.0,2242914,482
2692.0,2242916,484
2699.0,2242918,486
2693.0,2242920,488
2687.0,2242922,490
2688.0,2242924,492
