pupilSize,time_in_ms,time_corrected
1935.0,2439733,0
1931.0,2439735,2
1929.0,2439737,4
1929.0,2439739,6
1922.0,2439741,8
1919.0,2439743,10
1916.0,2439745,12
1910.0,2439747,14
1907.0,2439749,16
1908.0,2439751,18
1910.0,2439753,20
1914.0,2439755,22
1910.0,2439757,24
1902.0,2439759,26
1899.0,2439761,28
1897.0,2439763,30
1896.0,2439765,32
1894.0,2439767,34
1890.0,2439769,36
1889.0,2439771,38
1885.0,2439773,40
1880.0,2439775,42
1879.0,2439777,44
1877.0,2439779,46
1875.0,2439781,48
1873.0,2439783,50
1871.0,2439785,52
1868.0,2439787,54
1867.0,2439789,56
1865.0,2439791,58
1863.0,2439793,60
1864.0,2439795,62
1859.0,2439797,64
1854.0,2439799,66
1851.0,2439801,68
1848.0,2439803,70
1847.0,2439805,72
1844.0,2439807,74
1844.0,2439809,76
1845.0,2439811,78
1841.0,2439813,80
1840.0,2439815,82
1840.0,2439817,84
1838.0,2439819,86
1832.0,2439821,88
1830.0,2439823,90
1830.0,2439825,92
1825.0,2439827,94
1823.0,2439829,96
1819.0,2439831,98
1813.0,2439833,100
1812.0,2439835,102
1813.0,2439837,104
1813.0,2439839,106
1812.0,2439841,108
1809.0,2439843,110
1805.0,2439845,112
1805.0,2439847,114
1806.0,2439849,116
1804.0,2439851,118
1800.0,2439853,120
1795.0,2439855,122
1794.0,2439857,124
1794.0,2439859,126
1794.0,2439861,128
1792.0,2439863,130
1789.0,2439865,132
1788.0,2439867,134
1786.0,2439869,136
1787.0,2439871,138
1787.0,2439873,140
1785.0,2439875,142
1782.0,2439877,144
1778.0,2439879,146
1777.0,2439881,148
1777.0,2439883,150
1776.0,2439885,152
1775.0,2439887,154
1775.0,2439889,156
1774.0,2439891,158
1772.0,2439893,160
1770.0,2439895,162
1764.0,2439897,164
1760.0,2439899,166
1764.0,2439901,168
1763.0,2439903,170
1760.0,2439905,172
1759.0,2439907,174
1759.0,2439909,176
1758.0,2439911,178
1755.0,2439913,180
1752.0,2439915,182
1751.0,2439917,184
1750.0,2439919,186
1750.0,2439921,188
1748.0,2439923,190
1740.0,2439925,192
1736.0,2439927,194
1742.0,2439929,196
1742.0,2439931,198
1742.0,2439933,200
1746.0,2439935,202
1741.0,2439937,204
1740.0,2439939,206
1736.0,2439941,208
1733.0,2439943,210
1733.0,2439945,212
1733.0,2439947,214
1734.0,2439949,216
1734.0,2439951,218
1732.0,2439953,220
1727.0,2439955,222
1725.0,2439957,224
1723.0,2439959,226
1723.0,2439961,228
1727.0,2439963,230
1723.0,2439965,232
1719.0,2439967,234
1720.0,2439969,236
1721.0,2439971,238
1720.0,2439973,240
1711.0,2439975,242
1709.0,2439977,244
1715.0,2439979,246
1716.0,2439981,248
1715.0,2439983,250
1713.0,2439985,252
1710.0,2439987,254
1712.0,2439989,256
1713.0,2439991,258
1714.0,2439993,260
1710.0,2439995,262
1709.0,2439997,264
1709.0,2439999,266
1704.0,2440001,268
1700.0,2440003,270
1698.0,2440005,272
1698.0,2440007,274
1698.0,2440009,276
1698.0,2440011,278
1696.0,2440013,280
1697.0,2440015,282
1697.0,2440017,284
1696.0,2440019,286
1692.0,2440021,288
1691.0,2440023,290
1695.0,2440025,292
1691.0,2440027,294
1689.0,2440029,296
1688.0,2440031,298
1687.0,2440033,300
1684.0,2440035,302
1686.0,2440037,304
1685.0,2440039,306
1680.0,2440041,308
1681.0,2440043,310
1685.0,2440045,312
1684.0,2440047,314
1681.0,2440049,316
1682.0,2440051,318
1680.0,2440053,320
1678.0,2440055,322
1678.0,2440057,324
1678.0,2440059,326
1682.0,2440061,328
1682.0,2440063,330
1678.0,2440065,332
1677.0,2440067,334
1678.0,2440069,336
1676.0,2440071,338
1674.0,2440073,340
1674.0,2440075,342
1674.0,2440077,344
1674.0,2440079,346
1672.0,2440081,348
1672.0,2440083,350
1673.0,2440085,352
1673.0,2440087,354
1672.0,2440089,356
1672.0,2440091,358
1672.0,2440093,360
1672.0,2440095,362
1672.0,2440097,364
1674.0,2440099,366
1671.0,2440101,368
1671.0,2440103,370
1673.0,2440105,372
1672.0,2440107,374
1672.0,2440109,376
1674.0,2440111,378
1674.0,2440113,380
1667.0,2440115,382
1665.0,2440117,384
1664.0,2440119,386
1669.0,2440121,388
1669.0,2440123,390
1671.0,2440125,392
1671.0,2440127,394
1671.0,2440129,396
1669.0,2440131,398
1667.0,2440133,400
1665.0,2440135,402
1664.0,2440137,404
1665.0,2440139,406
1666.0,2440141,408
1669.0,2440143,410
1671.0,2440145,412
1669.0,2440147,414
1664.0,2440149,416
1664.0,2440151,418
1666.0,2440153,420
1667.0,2440155,422
1665.0,2440157,424
1666.0,2440159,426
1667.0,2440161,428
1669.0,2440163,430
1672.0,2440165,432
1669.0,2440167,434
1665.0,2440169,436
1665.0,2440171,438
1666.0,2440173,440
1667.0,2440175,442
1667.0,2440177,444
1667.0,2440179,446
1667.0,2440181,448
1666.0,2440183,450
1666.0,2440185,452
1666.0,2440187,454
1669.0,2440189,456
1671.0,2440191,458
1673.0,2440193,460
1671.0,2440195,462
1670.0,2440197,464
1673.0,2440199,466
1673.0,2440201,468
1672.0,2440203,470
1668.0,2440205,472
1670.0,2440207,474
1674.0,2440209,476
1675.0,2440211,478
1678.0,2440213,480
1675.0,2440215,482
1675.0,2440217,484
1676.0,2440219,486
1677.0,2440221,488
1677.0,2440223,490
1678.0,2440225,492
1678.0,2440227,494
1679.0,2440229,496
1681.0,2440231,498
1680.0,2440233,500
1679.0,2440235,502
1679.0,2440237,504
1682.0,2440239,506
1682.0,2440241,508
1681.0,2440243,510
1680.0,2440245,512
1680.0,2440247,514
1682.0,2440249,516
